word sentid sentpos wlen surp entropy entred
window 29 4 6 14.381428718566895 11.175153732299805 0
reads 29 5 5 12.476479530334473 8.87012004852295 2.3050336837768555
<unk> 29 6 5 6.273898124694824 5.536866664886475 3.3332533836364746
The 30 0 3 3.901517629623413 10.40725326538086 0
chair 30 1 5 14.49557113647461 11.125692367553711 0
and 30 2 3 5.153469562530518 6.493639945983887 4.632052421569824
the 30 3 3 2.7419755458831787 9.600752830505371 0
team 30 4 4 6.6356892585754395 10.68661117553711 0
write 30 5 5 15.21107292175293 7.682755470275879 3.0038557052612305
<unk> 30 6 5 5.5306525230407715 6.626960754394531 1.0557947158813477
The 31 0 3 3.901517629623413 10.40725326538086 0
chair 31 1 5 14.49557113647461 11.125692367553711 0
and 31 2 3 5.153469562530518 6.493639945983887 4.632052421569824
the 31 3 3 2.7419755458831787 9.600752830505371 0
team 31 4 4 6.6356892585754395 10.68661117553711 0
writes 31 5 6 14.946016311645508 7.682755470275879 3.0038557052612305
<unk> 31 6 5 5.560084819793701 6.247194290161133 1.435561180114746
The 32 0 3 3.901517629623413 10.40725326538086 0
table 32 1 5 11.862316131591797 11.125692367553711 0
and 32 2 3 8.146804809570312 3.956921100616455 7.168771266937256
the 32 3 3 3.490255117416382 10.808003425598145 0
staff 32 4 5 9.957859992980957 11.108114242553711 0
write 32 5 5 12.922837257385254 7.4484710693359375 3.6596431732177734
<unk> 32 6 5 5.3685407638549805 7.112124919891357 0.3363461494445801
The 33 0 3 3.901517629623413 10.40725326538086 0
table 33 1 5 11.862316131591797 11.125692367553711 0
and 33 2 3 8.146804809570312 3.956921100616455 7.168771266937256
the 33 3 3 3.490255117416382 10.808003425598145 0
staff 33 4 5 9.957859992980957 11.108114242553711 0
writes 33 5 6 14.811192512512207 7.4484710693359375 3.6596431732177734
<unk> 33 6 5 5.552232265472412 6.497236728668213 0.9512343406677246
The 34 0 3 3.901517629623413 10.40725326538086 0
soldier 34 1 7 14.684849739074707 11.125692367553711 0
and 34 2 3 5.092744827270508 8.734453201293945 2.3912391662597656
the 34 3 3 2.8094711303710938 9.07925033569336 0
table 34 4 5 14.782916069030762 10.24361801147461 0
are 34 5 3 3.8959732055664062 8.667871475219727 1.5757465362548828
<unk> 34 6 5 4.580016613006592 9.82579231262207 0
The 35 0 3 3.901517629623413 10.40725326538086 0
soldier 35 1 7 14.684849739074707 11.125692367553711 0
and 35 2 3 5.092744827270508 8.734453201293945 2.3912391662597656
the 35 3 3 2.8094711303710938 9.07925033569336 0
table 35 4 5 14.782916069030762 10.24361801147461 0
is 35 5 2 3.718670129776001 8.667871475219727 1.5757465362548828
<unk> 35 6 5 5.068404197692871 9.45628833770752 0
The 36 0 3 3.901517629623413 10.40725326538086 0
key 36 1 3 12.049586296081543 11.125692367553711 0
and 36 2 3 7.4176435470581055 9.56641960144043 1.5592727661132812
the 36 3 3 3.9404830932617188 10.723066329956055 0
committee 36 4 9 13.676618576049805 11.664324760437012 0
have 36 5 4 6.4741315841674805 8.093986511230469 3.570338249206543
<unk> 36 6 5 6.683699607849121 8.172937393188477 0
The 37 0 3 3.901517629623413 10.40725326538086 0
key 37 1 3 12.049586296081543 11.125692367553711 0
and 37 2 3 7.4176435470581055 9.56641960144043 1.5592727661132812
the 37 3 3 3.9404830932617188 10.723066329956055 0
committee 37 4 9 13.676618576049805 11.664324760437012 0
has 37 5 3 5.548916816711426 8.093986511230469 3.570338249206543
<unk> 37 6 5 6.279720783233643 8.032803535461426 0.06118297576904297
The 38 0 3 3.901517629623413 10.40725326538086 0
team 38 1 4 9.316719055175781 11.125692367553711 0
and 38 2 3 6.3116984367370605 8.400066375732422 2.725625991821289
the 38 3 3 2.0622544288635254 8.565119743347168 0
report 38 4 6 16.688949584960938 10.355203628540039 0
were 38 5 4 4.5222063064575195 8.717401504516602 1.6378021240234375
<unk> 38 6 5 4.16895866394043 9.452579498291016 0
The 39 0 3 3.901517629623413 10.40725326538086 0
team 39 1 4 9.316719055175781 11.125692367553711 0
and 39 2 3 6.3116984367370605 8.400066375732422 2.725625991821289
the 39 3 3 2.0622544288635254 8.565119743347168 0
report 39 4 6 16.688949584960938 10.355203628540039 0
was 39 5 3 4.343045711517334 8.717401504516602 1.6378021240234375
<unk> 39 6 5 4.949769496917725 9.308069229125977 0
The 40 0 3 3.901517629623413 10.40725326538086 0
chair 40 1 5 14.49557113647461 11.125692367553711 0
and 40 2 3 5.153469562530518 6.493639945983887 4.632052421569824
the 40 3 3 2.7419755458831787 9.600752830505371 0
team 40 4 4 6.6356892585754395 10.68661117553711 0
were 40 5 4 4.954336643218994 7.682755470275879 3.0038557052612305
<unk> 40 6 5 4.531935691833496 9.730457305908203 0
The 41 0 3 3.901517629623413 10.40725326538086 0
chair 41 1 5 14.49557113647461 11.125692367553711 0
and 41 2 3 5.153469562530518 6.493639945983887 4.632052421569824
the 41 3 3 2.7419755458831787 9.600752830505371 0
team 41 4 4 6.6356892585754395 10.68661117553711 0
was 41 5 3 5.215842247009277 7.682755470275879 3.0038557052612305
<unk> 41 6 5 4.728723526000977 9.73432445526123 0
The 42 0 3 3.901517629623413 10.40725326538086 0
table 42 1 5 11.862316131591797 11.125692367553711 0
and 42 2 3 8.146804809570312 3.956921100616455 7.168771266937256
the 42 3 3 3.490255117416382 10.808003425598145 0
book 42 4 4 9.346741676330566 11.108114242553711 0
were 42 5 4 4.650232791900635 7.8123393058776855 3.2957749366760254
<unk> 42 6 5 4.543017864227295 8.767023086547852 0
The 43 0 3 3.901517629623413 10.40725326538086 0
table 43 1 5 11.862316131591797 11.125692367553711 0
and 43 2 3 8.146804809570312 3.956921100616455 7.168771266937256
the 43 3 3 3.490255117416382 10.808003425598145 0
book 43 4 4 9.346741676330566 11.108114242553711 0
was 43 5 3 3.8593246936798096 7.8123393058776855 3.2957749366760254
<unk> 43 6 5 5.159139156341553 8.687322616577148 0
The 44 0 3 3.901517629623413 10.40725326538086 0
soldier 44 1 7 14.684849739074707 11.125692367553711 0
and 44 2 3 5.092744827270508 8.734453201293945 2.3912391662597656
the 44 3 3 2.8094711303710938 9.07925033569336 0
cabinet 44 4 7 11.160103797912598 10.24361801147461 0
are 44 5 3 4.539816856384277 8.27822208404541 1.9653959274291992
<unk> 44 6 5 4.9664130210876465 9.586278915405273 0
The 45 0 3 3.901517629623413 10.40725326538086 0
soldier 45 1 7 14.684849739074707 11.125692367553711 0
and 45 2 3 5.092744827270508 8.734453201293945 2.3912391662597656
the 45 3 3 2.8094711303710938 9.07925033569336 0
cabinet 45 4 7 11.160103797912598 10.24361801147461 0
is 45 5 2 4.616973876953125 8.27822208404541 1.9653959274291992
<unk> 45 6 5 5.346217632293701 9.010733604431152 0
The 46 0 3 3.901517629623413 10.40725326538086 0
staff 46 1 5 12.295034408569336 11.125692367553711 0
and 46 2 3 5.073544502258301 8.916581153869629 2.209111213684082
the 46 3 3 3.191632032394409 9.01476001739502 0
report 46 4 6 14.286991119384766 10.318708419799805 0
are 46 5 3 5.8066558837890625 8.250749588012695 2.0679588317871094
<unk> 46 6 5 4.626133441925049 9.588613510131836 0
The 47 0 3 3.901517629623413 10.40725326538086 0
staff 47 1 5 12.295034408569336 11.125692367553711 0
and 47 2 3 5.073544502258301 8.916581153869629 2.209111213684082
the 47 3 3 3.191632032394409 9.01476001739502 0
report 47 4 6 14.286991119384766 10.318708419799805 0
is 47 5 2 4.912496089935303 8.250749588012695 2.0679588317871094
<unk> 47 6 5 5.2997612953186035 8.999629020690918 0
The 48 0 3 3.901517629623413 10.40725326538086 0
report 48 1 6 11.23015308380127 11.125692367553711 0
and 48 2 3 7.010138034820557 8.271953582763672 2.853738784790039
the 48 3 3 2.917576313018799 10.092805862426758 0
blanket 48 4 7 16.83628273010254 11.175153732299805 0
jump 48 5 4 12.726958274841309 10.183517456054688 0.9916362762451172
<unk> 48 6 5 6.164559841156006 8.434304237365723 1.7492132186889648
The 49 0 3 3.901517629623413 10.40725326538086 0
report 49 1 6 11.23015308380127 11.125692367553711 0
and 49 2 3 7.010138034820557 8.271953582763672 2.853738784790039
the 49 3 3 2.917576313018799 10.092805862426758 0
blanket 49 4 7 16.83628273010254 11.175153732299805 0
jumps 49 5 5 16.537500381469727 10.183517456054688 0.9916362762451172
<unk> 49 6 5 6.4466166496276855 6.7269368171691895 3.456580638885498
The 50 0 3 3.901517629623413 10.40725326538086 0
chair 50 1 5 14.49557113647461 11.125692367553711 0
and 50 2 3 5.153469562530518 6.493639945983887 4.632052421569824
the 50 3 3 2.7419755458831787 9.600752830505371 0
blanket 50 4 7 16.6820125579834 10.68661117553711 0
were 50 5 4 5.089534759521484 9.06580924987793 1.6208019256591797
<unk> 50 6 5 4.718929767608643 9.840438842773438 0
The 51 0 3 3.901517629623413 10.40725326538086 0
chair 51 1 5 14.49557113647461 11.125692367553711 0
and 51 2 3 5.153469562530518 6.493639945983887 4.632052421569824
the 51 3 3 2.7419755458831787 9.600752830505371 0
blanket 51 4 7 16.6820125579834 10.68661117553711 0
was 51 5 3 5.672175884246826 9.06580924987793 1.6208019256591797
<unk> 51 6 5 4.88846492767334 9.744372367858887 0
The 52 0 3 3.901517629623413 10.40725326538086 0
window 52 1 6 13.89931869506836 11.125692367553711 0
and 52 2 3 5.573143005371094 7.658223628997803 3.467468738555908
the 52 3 3 3.1859424114227295 10.705824851989746 0
table 52 4 5 9.778984069824219 11.334320068359375 0
have 52 5 4 7.289063930511475 6.5514678955078125 4.7828521728515625
<unk> 52 6 5 6.9343767166137695 5.973015308380127 0.5784525871276855
The 53 0 3 3.901517629623413 10.40725326538086 0
window 53 1 6 13.89931869506836 11.125692367553711 0
and 53 2 3 5.573143005371094 7.658223628997803 3.467468738555908
the 53 3 3 3.1859424114227295 10.705824851989746 0
table 53 4 5 9.778984069824219 11.334320068359375 0
has 53 5 3 6.662097454071045 6.5514678955078125 4.7828521728515625
<unk> 53 6 5 6.788248538970947 5.95420503616333 0.5972628593444824
The 54 0 3 3.901517629623413 10.40725326538086 0
chair 54 1 5 14.49557113647461 11.125692367553711 0
and 54 2 3 5.153469562530518 6.493639945983887 4.632052421569824
the 54 3 3 2.7419755458831787 9.600752830505371 0
team 54 4 4 6.6356892585754395 10.68661117553711 0
speak 54 5 5 14.640572547912598 7.682755470275879 3.0038557052612305
<unk> 54 6 5 6.225339889526367 5.91846227645874 1.7642931938171387
The 55 0 3 3.901517629623413 10.40725326538086 0
chair 55 1 5 14.49557113647461 11.125692367553711 0
and 55 2 3 5.153469562530518 6.493639945983887 4.632052421569824
the 55 3 3 2.7419755458831787 9.600752830505371 0
team 55 4 4 6.6356892585754395 10.68661117553711 0
speaks 55 5 6 15.016410827636719 7.682755470275879 3.0038557052612305
<unk> 55 6 5 6.868690013885498 5.624440670013428 2.058314800262451
The 56 0 3 3.901517629623413 10.40725326538086 0
book 56 1 4 8.561741828918457 11.125692367553711 0
and 56 2 3 7.353901386260986 7.014344215393066 4.1113481521606445
the 56 3 3 2.6349267959594727 8.68344497680664 0
committee 56 4 9 12.894451141357422 10.35966682434082 0
were 56 5 4 3.1768505573272705 7.669838905334473 2.6898279190063477
<unk> 56 6 5 4.725723743438721 9.695707321166992 0
The 57 0 3 3.901517629623413 10.40725326538086 0
book 57 1 4 8.561741828918457 11.125692367553711 0
and 57 2 3 7.353901386260986 7.014344215393066 4.1113481521606445
the 57 3 3 2.6349267959594727 8.68344497680664 0
committee 57 4 9 12.894451141357422 10.35966682434082 0
was 57 5 3 5.976904392242432 7.669838905334473 2.6898279190063477
<unk> 57 6 5 4.99722957611084 9.577421188354492 0
The 58 0 3 3.901517629623413 10.40725326538086 0
soldier 58 1 7 14.684849739074707 11.125692367553711 0
and 58 2 3 5.092744827270508 8.734453201293945 2.3912391662597656
the 58 3 3 2.8094711303710938 9.07925033569336 0
team 58 4 4 8.249279022216797 10.24361801147461 0
were 58 5 4 4.216705799102783 8.151342391967773 2.092275619506836
<unk> 58 6 5 5.106770038604736 9.798089027404785 0
The 59 0 3 3.901517629623413 10.40725326538086 0
soldier 59 1 7 14.684849739074707 11.125692367553711 0
and 59 2 3 5.092744827270508 8.734453201293945 2.3912391662597656
the 59 3 3 2.8094711303710938 9.07925033569336 0
team 59 4 4 8.249279022216797 10.24361801147461 0
was 59 5 3 5.272753715515137 8.151342391967773 2.092275619506836
<unk> 59 6 5 5.243362903594971 9.803800582885742 0
The 60 0 3 3.901517629623413 10.40725326538086 0
officer 60 1 7 13.008663177490234 11.125692367553711 0
and 60 2 3 4.748381614685059 8.387242317199707 2.738450050354004
the 60 3 3 3.0398406982421875 9.130942344665527 0
team 60 4 4 7.621827602386475 9.875502586364746 0
speak 60 5 5 14.94593334197998 7.766866683959961 2.108635902404785
<unk> 60 6 5 6.353775978088379 5.958176612854004 1.808690071105957
The 61 0 3 3.901517629623413 10.40725326538086 0
officer 61 1 7 13.008663177490234 11.125692367553711 0
and 61 2 3 4.748381614685059 8.387242317199707 2.738450050354004
the 61 3 3 3.0398406982421875 9.130942344665527 0
team 61 4 4 7.621827602386475 9.875502586364746 0
speaks 61 5 6 15.790842056274414 7.766866683959961 2.108635902404785
<unk> 61 6 5 6.723945140838623 5.770741939544678 1.9961247444152832
The 62 0 3 3.901517629623413 10.40725326538086 0
key 62 1 3 12.049586296081543 11.125692367553711 0
and 62 2 3 7.4176435470581055 9.56641960144043 1.5592727661132812
the 62 3 3 3.9404830932617188 10.723066329956055 0
window 62 4 6 13.759458541870117 11.664324760437012 0
speak 62 5 5 17.56421661376953 7.873512268066406 3.7908124923706055
<unk> 62 6 5 6.453073978424072 6.025482177734375 1.8480300903320312
The 63 0 3 3.901517629623413 10.40725326538086 0
key 63 1 3 12.049586296081543 11.125692367553711 0
and 63 2 3 7.4176435470581055 9.56641960144043 1.5592727661132812
the 63 3 3 3.9404830932617188 10.723066329956055 0
window 63 4 6 13.759458541870117 11.664324760437012 0
speaks 63 5 6 16.616209030151367 7.873512268066406 3.7908124923706055
<unk> 63 6 5 7.057320594787598 5.395081520080566 2.47843074798584
The 64 0 3 3.901517629623413 10.40725326538086 0
committee 64 1 9 10.965511322021484 11.125692367553711 0
and 64 2 3 6.280822277069092 8.725791931152344 2.399900436401367
the 64 3 3 1.9055331945419312 7.889754295349121 0.8360376358032227
report 64 4 6 13.920218467712402 9.895532608032227 0
have 64 5 4 6.714792251586914 8.09560775756836 1.7999248504638672
<unk> 64 6 5 6.89644193649292 7.436238765716553 0.6593689918518066
The 65 0 3 3.901517629623413 10.40725326538086 0
committee 65 1 9 10.965511322021484 11.125692367553711 0
and 65 2 3 6.280822277069092 8.725791931152344 2.399900436401367
the 65 3 3 1.9055331945419312 7.889754295349121 0.8360376358032227
report 65 4 6 13.920218467712402 9.895532608032227 0
has 65 5 3 5.966019630432129 8.09560775756836 1.7999248504638672
<unk> 65 6 5 6.622551918029785 7.395113468170166 0.7004942893981934
The 66 0 3 3.901517629623413 10.40725326538086 0
key 66 1 3 12.049586296081543 11.125692367553711 0
and 66 2 3 7.4176435470581055 9.56641960144043 1.5592727661132812
the 66 3 3 3.9404830932617188 10.723066329956055 0
key 66 4 3 10.387310028076172 11.664324760437012 0
are 66 5 3 5.109287738800049 9.097394943237305 2.566929817199707
<unk> 66 6 5 4.579980373382568 8.49118423461914 0.6062107086181641
The 67 0 3 3.901517629623413 10.40725326538086 0
key 67 1 3 12.049586296081543 11.125692367553711 0
and 67 2 3 7.4176435470581055 9.56641960144043 1.5592727661132812
the 67 3 3 3.9404830932617188 10.723066329956055 0
key 67 4 3 10.387310028076172 11.664324760437012 0
