word sentid sentpos wlen surp entropy entred
that 14 2 4 7.034280300140381 6.519386291503906 4.606306076049805
our 14 3 3 15.496335983276367 7.273237705230713 0
guilty 14 4 6 16.21861457824707 10.977315902709961 0
officers 14 5 8 7.371219158172607 9.658669471740723 1.3186464309692383
jump 14 6 4 15.53300952911377 6.035940170288086 3.6227293014526367
<unk> 14 7 5 8.255247116088867 6.359847545623779 0
The 15 0 3 3.901517629623413 10.40725326538086 0
doors 15 1 5 14.414457321166992 11.125692367553711 0
that 15 2 4 7.034280300140381 6.519386291503906 4.606306076049805
our 15 3 3 15.496335983276367 7.273237705230713 0
guilty 15 4 6 16.21861457824707 10.977315902709961 0
officers 15 5 8 7.371219158172607 9.658669471740723 1.3186464309692383
jumps 15 6 5 17.38960838317871 6.035940170288086 3.6227293014526367
<unk> 15 7 5 8.730021476745605 5.463027000427246 0.5729131698608398
The 16 0 3 3.901517629623413 10.40725326538086 0
cabinet 16 1 7 14.658879280090332 11.125692367553711 0
which 16 2 5 8.742621421813965 8.204069137573242 2.9216232299804688
our 16 3 3 17.071462631225586 7.972987174987793 0.23108196258544922
ornate 16 4 6 18.370508193969727 10.657157897949219 0
officer 16 5 7 10.71403694152832 10.17692756652832 0.48023033142089844
writes 16 6 6 15.9193115234375 7.3353729248046875 2.841554641723633
<unk> 16 7 5 6.604681491851807 5.911083698272705 1.4242892265319824
The 17 0 3 3.901517629623413 10.40725326538086 0
cabinet 17 1 7 14.658879280090332 11.125692367553711 0
which 17 2 5 8.742621421813965 8.204069137573242 2.9216232299804688
our 17 3 3 17.071462631225586 7.972987174987793 0.23108196258544922
ornate 17 4 6 18.370508193969727 10.657157897949219 0
officer 17 5 7 10.71403694152832 10.17692756652832 0.48023033142089844
write 17 6 5 17.55057716369629 7.3353729248046875 2.841554641723633
<unk> 17 7 5 6.298929214477539 6.27069091796875 1.0646820068359375
The 18 0 3 3.901517629623413 10.40725326538086 0
staff 18 1 5 12.295034408569336 11.125692367553711 0
that 18 2 4 7.969045639038086 8.916581153869629 2.209111213684082
our 18 3 3 14.708005905151367 9.438142776489258 0
early 18 4 5 11.405197143554688 11.049571990966797 0
soldier 18 5 7 15.557777404785156 10.892292976379395 0.15727901458740234
is 18 6 2 5.186772346496582 8.448870658874512 2.443422317504883
<unk> 18 7 5 4.543785095214844 9.006879806518555 0
The 19 0 3 3.901517629623413 10.40725326538086 0
staff 19 1 5 12.295034408569336 11.125692367553711 0
that 19 2 4 7.969045639038086 8.916581153869629 2.209111213684082
our 19 3 3 14.708005905151367 9.438142776489258 0
early 19 4 5 11.405197143554688 11.049571990966797 0
soldier 19 5 7 15.557777404785156 10.892292976379395 0.15727901458740234
are 19 6 3 10.588695526123047 8.448870658874512 2.443422317504883
<unk> 19 7 5 4.642457485198975 9.19936752319336 0
The 20 0 3 3.901517629623413 10.40725326538086 0
cabinets 20 1 8 18.390396118164062 11.125692367553711 0
that 20 2 4 5.825407981872559 7.159737586975098 3.9659547805786133
our 20 3 3 15.190896987915039 7.579012393951416 0
damaged 20 4 7 16.294584274291992 10.967300415039062 0
officer 20 5 7 9.546757698059082 11.110312461853027 0
are 20 6 3 7.009252071380615 7.976008892059326 3.134303569793701
<unk> 20 7 5 4.8332672119140625 8.840012550354004 0
The 21 0 3 3.901517629623413 10.40725326538086 0
cabinets 21 1 8 18.390396118164062 11.125692367553711 0
that 21 2 4 5.825407981872559 7.159737586975098 3.9659547805786133
our 21 3 3 15.190896987915039 7.579012393951416 0
damaged 21 4 7 16.294584274291992 10.967300415039062 0
officer 21 5 7 9.546757698059082 11.110312461853027 0
is 21 6 2 3.945305347442627 7.976008892059326 3.134303569793701
<unk> 21 7 5 4.713559627532959 8.767263412475586 0
The 22 0 3 3.901517629623413 10.40725326538086 0
table 22 1 5 11.862316131591797 11.125692367553711 0
which 22 2 5 9.158636093139648 3.956921100616455 7.168771266937256
our 22 3 3 16.293546676635742 7.514545440673828 0
missing 22 4 7 13.891473770141602 10.931618690490723 0
committee 22 5 9 10.91502857208252 10.993989944458008 0
is 22 6 2 3.2442474365234375 7.946453094482422 3.047536849975586
<unk> 22 7 5 5.3795576095581055 8.796623229980469 0
The 23 0 3 3.901517629623413 10.40725326538086 0
table 23 1 5 11.862316131591797 11.125692367553711 0
which 23 2 5 9.158636093139648 3.956921100616455 7.168771266937256
our 23 3 3 16.293546676635742 7.514545440673828 0
missing 23 4 7 13.891473770141602 10.931618690490723 0
committee 23 5 9 10.91502857208252 10.993989944458008 0
are 23 6 3 10.87234878540039 7.946453094482422 3.047536849975586
<unk> 23 7 5 5.421231269836426 8.94971752166748 0
The 24 0 3 3.901517629623413 10.40725326538086 0
soldier 24 1 7 14.684849739074707 11.125692367553711 0
who 24 2 3 5.39823579788208 8.734453201293945 2.3912391662597656
our 24 3 3 19.810091018676758 7.773460388183594 0.9609928131103516
early 24 4 5 10.80636978149414 10.208309173583984 0
doors 24 5 5 15.444677352905273 9.08549976348877 1.1228094100952148
reads 24 6 5 11.676295280456543 6.6768059730529785 2.408693790435791
<unk> 24 7 5 6.569431781768799 6.068207263946533 0.6085987091064453
The 25 0 3 3.901517629623413 10.40725326538086 0
soldier 25 1 7 14.684849739074707 11.125692367553711 0
who 25 2 3 5.39823579788208 8.734453201293945 2.3912391662597656
our 25 3 3 19.810091018676758 7.773460388183594 0.9609928131103516
early 25 4 5 10.80636978149414 10.208309173583984 0
doors 25 5 5 15.444677352905273 9.08549976348877 1.1228094100952148
read 25 6 4 9.555389404296875 6.6768059730529785 2.408693790435791
<unk> 25 7 5 6.853422164916992 6.818477630615234 0
The 26 0 3 3.901517629623413 10.40725326538086 0
report 26 1 6 11.23015308380127 11.125692367553711 0
who 26 2 3 12.594490051269531 8.271953582763672 2.853738784790039
our 26 3 3 20.598548889160156 8.801050186157227 0
important 26 4 9 15.255447387695312 10.448257446289062 0
report 26 5 6 10.649344444274902 10.368208885192871 0.0800485610961914
speaks 26 6 6 14.177872657775879 6.474127292633057 3.8940815925598145
<unk> 26 7 5 6.651092529296875 4.99895715713501 1.4751701354980469
The 27 0 3 3.901517629623413 10.40725326538086 0
report 27 1 6 11.23015308380127 11.125692367553711 0
who 27 2 3 12.594490051269531 8.271953582763672 2.853738784790039
our 27 3 3 20.598548889160156 8.801050186157227 0
important 27 4 9 15.255447387695312 10.448257446289062 0
report 27 5 6 10.649344444274902 10.368208885192871 0.0800485610961914
speak 27 6 5 14.280597686767578 6.474127292633057 3.8940815925598145
<unk> 27 7 5 6.094820499420166 5.866106033325195 0.6080212593078613
The 28 0 3 3.901517629623413 10.40725326538086 0
window 28 1 6 13.89931869506836 11.125692367553711 0
that 28 2 4 7.489673614501953 7.658223628997803 3.467468738555908
our 28 3 3 14.372950553894043 7.050097942352295 0.6081256866455078
important 28 4 9 16.114004135131836 10.7479248046875 0
teams 28 5 5 12.841836929321289 10.60023021697998 0.14769458770751953
speaks 28 6 6 16.18728256225586 7.3299055099487305 3.27032470703125
<unk> 28 7 5 9.087509155273438 4.7974371910095215 2.532468318939209
The 29 0 3 3.901517629623413 10.40725326538086 0
window 29 1 6 13.89931869506836 11.125692367553711 0
that 29 2 4 7.489673614501953 7.658223628997803 3.467468738555908
our 29 3 3 14.372950553894043 7.050097942352295 0.6081256866455078
important 29 4 9 16.114004135131836 10.7479248046875 0
teams 29 5 5 12.841836929321289 10.60023021697998 0.14769458770751953
speak 29 6 5 12.378009796142578 7.3299055099487305 3.27032470703125
<unk> 29 7 5 8.460081100463867 4.971743106842041 2.3581624031066895
The 30 0 3 3.901517629623413 10.40725326538086 0
cabinets 30 1 8 18.390396118164062 11.125692367553711 0
who 30 2 3 8.816353797912598 7.159737586975098 3.9659547805786133
our 30 3 3 19.907455444335938 7.998574733734131 0
guilty 30 4 6 15.258036613464355 11.076878547668457 0
doors 30 5 5 15.038865089416504 9.291950225830078 1.784928321838379
jump 30 6 4 15.404078483581543 6.037119388580322 3.254830837249756
<unk> 30 7 5 7.595961093902588 7.036825656890869 0
The 31 0 3 3.901517629623413 10.40725326538086 0
cabinets 31 1 8 18.390396118164062 11.125692367553711 0
who 31 2 3 8.816353797912598 7.159737586975098 3.9659547805786133
our 31 3 3 19.907455444335938 7.998574733734131 0
guilty 31 4 6 15.258036613464355 11.076878547668457 0
doors 31 5 5 15.038865089416504 9.291950225830078 1.784928321838379
jumps 31 6 5 16.89854621887207 6.037119388580322 3.254830837249756
<unk> 31 7 5 7.556760787963867 6.284421443939209 0
The 32 0 3 3.901517629623413 10.40725326538086 0
reports 32 1 7 13.81673526763916 11.125692367553711 0
who 32 2 3 11.749871253967285 5.924306392669678 5.201385974884033
our 32 3 3 16.25542640686035 9.230144500732422 0
late 32 4 4 12.276887893676758 11.017653465270996 0
blanket 32 5 7 19.483169555664062 9.275678634643555 1.7419748306274414
read 32 6 4 11.132930755615234 9.85112476348877 0
<unk> 32 7 5 5.288819313049316 8.047121047973633 1.8040037155151367
The 33 0 3 3.901517629623413 10.40725326538086 0
reports 33 1 7 13.81673526763916 11.125692367553711 0
who 33 2 3 11.749871253967285 5.924306392669678 5.201385974884033
our 33 3 3 16.25542640686035 9.230144500732422 0
late 33 4 4 12.276887893676758 11.017653465270996 0
blanket 33 5 7 19.483169555664062 9.275678634643555 1.7419748306274414
reads 33 6 5 12.964177131652832 9.85112476348877 0
<unk> 33 7 5 5.405981063842773 6.933793067932129 2.9173316955566406
The 34 0 3 3.901517629623413 10.40725326538086 0
door 34 1 4 13.905299186706543 11.125692367553711 0
who 34 2 3 12.987756729125977 7.307647228240967 3.818045139312744
our 34 3 3 20.4599666595459 8.602006912231445 0
new 34 4 3 8.060624122619629 10.664556503295898 0
report 34 5 6 13.439364433288574 10.379617691040039 0.2849388122558594
jumps 34 6 5 15.338729858398438 6.564085483551025 3.8155322074890137
<unk> 34 7 5 7.207934856414795 6.416341304779053 0.14774417877197266
The 35 0 3 3.901517629623413 10.40725326538086 0
door 35 1 4 13.905299186706543 11.125692367553711 0
who 35 2 3 12.987756729125977 7.307647228240967 3.818045139312744
our 35 3 3 20.4599666595459 8.602006912231445 0
new 35 4 3 8.060624122619629 10.664556503295898 0
report 35 5 6 13.439364433288574 10.379617691040039 0.2849388122558594
jump 35 6 4 19.526378631591797 6.564085483551025 3.8155322074890137
<unk> 35 7 5 7.101997375488281 6.466085433959961 0.09800004959106445
The 36 0 3 3.901517629623413 10.40725326538086 0
officers 36 1 8 12.77912425994873 11.125692367553711 0
who 36 2 3 5.030179977416992 7.93211030960083 3.193582057952881
our 36 3 3 18.204200744628906 7.78443717956543 0.1476731300354004
early 36 4 5 10.531133651733398 10.799053192138672 0
blankets 36 5 8 18.20469856262207 9.6693696975708 1.129683494567871
write 36 6 5 13.598052024841309 6.956639766693115 2.7127299308776855
<unk> 36 7 5 5.778006076812744 7.132476806640625 0
The 37 0 3 3.901517629623413 10.40725326538086 0
officers 37 1 8 12.77912425994873 11.125692367553711 0
who 37 2 3 5.030179977416992 7.93211030960083 3.193582057952881
our 37 3 3 18.204200744628906 7.78443717956543 0.1476731300354004
early 37 4 5 10.531133651733398 10.799053192138672 0
blankets 37 5 8 18.20469856262207 9.6693696975708 1.129683494567871
writes 37 6 6 14.539183616638184 6.956639766693115 2.7127299308776855
<unk> 37 7 5 6.2178826332092285 6.809913158416748 0.1467266082763672
The 38 0 3 3.901517629623413 10.40725326538086 0
teams 38 1 5 12.2150239944458 11.125692367553711 0
that 38 2 4 6.861736297607422 8.185029983520508 2.940662384033203
our 38 3 3 15.36631965637207 8.188899040222168 0
important 38 4 9 14.661828994750977 10.482199668884277 0
team 38 5 4 8.4056396484375 10.09272575378418 0.38947391510009766
write 38 6 5 16.28640365600586 7.732387542724609 2.3603382110595703
<unk> 38 7 5 6.230803489685059 6.536835670471191 1.195551872253418
The 39 0 3 3.901517629623413 10.40725326538086 0
teams 39 1 5 12.2150239944458 11.125692367553711 0
that 39 2 4 6.861736297607422 8.185029983520508 2.940662384033203
our 39 3 3 15.36631965637207 8.188899040222168 0
important 39 4 9 14.661828994750977 10.482199668884277 0
team 39 5 4 8.4056396484375 10.09272575378418 0.38947391510009766
writes 39 6 6 16.632736206054688 7.732387542724609 2.3603382110595703
<unk> 39 7 5 6.6414265632629395 6.352261543273926 1.3801259994506836
The 40 0 3 3.901517629623413 10.40725326538086 0
blanket 40 1 7 16.846372604370117 11.125692367553711 0
that 40 2 4 8.520729064941406 8.382452964782715 2.743239402770996
our 40 3 3 15.309258460998535 6.916981220245361 1.4654717445373535
ready 40 4 5 16.291561126708984 10.315077781677246 0
window 40 5 6 11.793890953063965 10.180902481079102 0.13417530059814453
is 40 6 2 1.3582452535629272 5.468496322631836 4.712406158447266
<unk> 40 7 5 4.862302780151367 8.60524845123291 0
The 41 0 3 3.901517629623413 10.40725326538086 0
blanket 41 1 7 16.846372604370117 11.125692367553711 0
that 41 2 4 8.520729064941406 8.382452964782715 2.743239402770996
our 41 3 3 15.309258460998535 6.916981220245361 1.4654717445373535
ready 41 4 5 16.291561126708984 10.315077781677246 0
window 41 5 6 11.793890953063965 10.180902481079102 0.13417530059814453
are 41 6 3 8.412118911743164 5.468496322631836 4.712406158447266
<unk> 41 7 5 4.515632629394531 8.890910148620605 0
The 42 0 3 3.901517629623413 10.40725326538086 0
reports 42 1 7 13.81673526763916 11.125692367553711 0
who 42 2 3 11.749871253967285 5.924306392669678 5.201385974884033
our 42 3 3 16.25542640686035 9.230144500732422 0
senior 42 4 6 13.337301254272461 11.017653465270996 0
reports 42 5 7 11.14047908782959 9.952112197875977 1.0655412673950195
were 42 6 4 3.60489559173584 6.8394670486450195 3.112645149230957
<unk> 42 7 5 3.8414154052734375 9.551230430603027 0
The 43 0 3 3.901517629623413 10.40725326538086 0
reports 43 1 7 13.81673526763916 11.125692367553711 0
who 43 2 3 11.749871253967285 5.924306392669678 5.201385974884033
our 43 3 3 16.25542640686035 9.230144500732422 0
senior 43 4 6 13.337301254272461 11.017653465270996 0
reports 43 5 7 11.14047908782959 9.952112197875977 1.0655412673950195
was 43 6 3 9.685969352722168 6.8394670486450195 3.112645149230957
<unk> 43 7 5 3.8854730129241943 9.465045928955078 0
The 44 0 3 3.901517629623413 10.40725326538086 0
chair 44 1 5 14.49557113647461 11.125692367553711 0
who 44 2 3 8.747018814086914 6.493639945983887 4.632052421569824
our 44 3 3 19.792285919189453 8.275967597961426 0
old 44 4 3 10.007232666015625 10.387426376342773 0
staff 44 5 5 10.323843955993652 9.318886756896973 1.0685396194458008
was 44 6 3 3.9681687355041504 7.944342136383057 1.374544620513916
<unk> 44 7 5 4.779011249542236 8.908802032470703 0
The 45 0 3 3.901517629623413 10.40725326538086 0
chair 45 1 5 14.49557113647461 11.125692367553711 0
who 45 2 3 8.747018814086914 6.493639945983887 4.632052421569824
our 45 3 3 19.792285919189453 8.275967597961426 0
old 45 4 3 10.007232666015625 10.387426376342773 0
staff 45 5 5 10.323843955993652 9.318886756896973 1.0685396194458008
were 45 6 4 8.156946182250977 7.944342136383057 1.374544620513916
<unk> 45 7 5 4.931471347808838 8.862032890319824 0
The 46 0 3 3.901517629623413 10.40725326538086 0
book 46 1 4 8.561741828918457 11.125692367553711 0
which 46 2 5 9.335284233093262 7.014344215393066 4.1113481521606445
our 46 3 3 17.567874908447266 7.186277866363525 0
important 46 4 9 15.345254898071289 10.078969955444336 0
chairs 46 5 6 20.05801773071289 9.982072830200195 0.09689712524414062
jumps 46 6 5 20.538759231567383 5.913522243499756 4.0685505867004395
<unk> 46 7 5 8.195060729980469 5.779360771179199 0.13416147232055664
The 47 0 3 3.901517629623413 10.40725326538086 0
book 47 1 4 8.561741828918457 11.125692367553711 0
which 47 2 5 9.335284233093262 7.014344215393066 4.1113481521606445
our 47 3 3 17.567874908447266 7.186277866363525 0
important 47 4 9 15.345254898071289 10.078969955444336 0
chairs 47 5 6 20.05801773071289 9.982072830200195 0.09689712524414062
jump 47 6 4 18.31838035583496 5.913522243499756 4.0685505867004395
<unk> 47 7 5 8.203361511230469 6.517779350280762 0
The 48 0 3 3.901517629623413 10.40725326538086 0
windows 48 1 7 14.327170372009277 11.125692367553711 0
that 48 2 4 5.906874656677246 5.925922393798828 5.199769973754883
our 48 3 3 15.373701095581055 7.278768539428711 0
ornate 48 4 6 14.453478813171387 10.977903366088867 0
key 48 5 3 15.23638916015625 9.730932235717773 1.2469711303710938
were 48 6 4 7.438801288604736 9.901461601257324 0
<unk> 48 7 5 5.4208807945251465 8.603316307067871 1.2981452941894531
The 49 0 3 3.901517629623413 10.40725326538086 0
windows 49 1 7 14.327170372009277 11.125692367553711 0
that 49 2 4 5.906874656677246 5.925922393798828 5.199769973754883
our 49 3 3 15.373701095581055 7.278768539428711 0
ornate 49 4 6 14.453478813171387 10.977903366088867 0
key 49 5 3 15.23638916015625 9.730932235717773 1.2469711303710938
was 49 6 3 7.743897438049316 9.901461601257324 0
<unk> 49 7 5 5.530695915222168 8.6691255569458 1.2323360443115234
The 50 0 3 3.901517629623413 10.40725326538086 0
team 50 1 4 9.316719055175781 11.125692367553711 0
which 50 2 5 8.214604377746582 8.400066375732422 2.725625991821289
our 50 3 3 18.02180290222168 8.048627853393555 0.3514385223388672
missing 50 4 7 14.713217735290527 10.268630981445312 0
reports 50 5 7 14.067938804626465 10.552367210388184 0
speaks 50 6 6 14.324482917785645 7.704372406005859 2.847994804382324
<unk> 50 7 5 9.604147911071777 4.685974597930908 3.018397808074951
The 51 0 3 3.901517629623413 10.40725326538086 0
team 51 1 4 9.316719055175781 11.125692367553711 0
which 51 2 5 8.214604377746582 8.400066375732422 2.725625991821289
our 51 3 3 18.02180290222168 8.048627853393555 0.3514385223388672
missing 51 4 7 14.713217735290527 10.268630981445312 0
reports 51 5 7 14.067938804626465 10.552367210388184 0
speak 51 6 5 11.380733489990234 7.704372406005859 2.847994804382324
<unk> 51 7 5 8.62470531463623 4.923389911651611 2.780982494354248
The 52 0 3 3.901517629623413 10.40725326538086 0
officers 52 1 8 12.77912425994873 11.125692367553711 0
that 52 2 4 7.8479509353637695 7.93211030960083 3.193582057952881
our 52 3 3 13.68074893951416 8.30777359008789 0
new 52 4 3 8.731159210205078 10.846322059631348 0
chairs 52 5 6 13.780692100524902 10.318944931030273 0.5273771286010742
jump 52 6 4 16.966550827026367 6.557225227355957 3.7617197036743164
<unk> 52 7 5 8.806011199951172 6.327076435089111 0.2301487922668457
The 53 0 3 3.901517629623413 10.40725326538086 0
officers 53 1 8 12.77912425994873 11.125692367553711 0
that 53 2 4 7.8479509353637695 7.93211030960083 3.193582057952881
our 53 3 3 13.68074893951416 8.30777359008789 0
new 53 4 3 8.731159210205078 10.846322059631348 0
chairs 53 5 6 13.780692100524902 10.318944931030273 0.5273771286010742
jumps 53 6 5 18.421417236328125 6.557225227355957 3.7617197036743164
<unk> 53 7 5 8.64606761932373 5.690860271453857 0.8663649559020996
The 54 0 3 3.901517629623413 10.40725326538086 0
blankets 54 1 8 19.924156188964844 11.125692367553711 0
which 54 2 5 6.421839237213135 7.0449137687683105 4.0807785987854
our 54 3 3 15.233027458190918 7.938730239868164 0
innocent 54 4 8 16.00762176513672 10.9403657913208 0
blankets 54 5 8 13.669189453125 9.837601661682129 1.1027641296386719
were 54 6 4 3.369074821472168 6.624212265014648 3.2133893966674805
<unk> 54 7 5 5.232997417449951 8.812593460083008 0
The 55 0 3 3.901517629623413 10.40725326538086 0
blankets 55 1 8 19.924156188964844 11.125692367553711 0
which 55 2 5 6.421839237213135 7.0449137687683105 4.0807785987854
our 55 3 3 15.233027458190918 7.938730239868164 0
innocent 55 4 8 16.00762176513672 10.9403657913208 0
blankets 55 5 8 13.669189453125 9.837601661682129 1.1027641296386719
was 55 6 3 9.713090896606445 6.624212265014648 3.2133893966674805
<unk> 55 7 5 5.087637901306152 8.867620468139648 0
The 56 0 3 3.901517629623413 10.40725326538086 0
reports 56 1 7 13.81673526763916 11.125692367553711 0
that 56 2 4 3.811575174331665 5.924306392669678 5.201385974884033
our 56 3 3 11.261445999145508 7.902132511138916 0
early 56 4 5 10.994293212890625 11.397080421447754 0
cabinet 56 5 7 16.119138717651367 10.858087539672852 0.5389928817749023
run 56 6 3 9.21423053741455 8.50384521484375 2.3542423248291016
<unk> 56 7 5 6.569998741149902 6.684536457061768 1.8193087577819824
The 57 0 3 3.901517629623413 10.40725326538086 0
reports 57 1 7 13.81673526763916 11.125692367553711 0
that 57 2 4 3.811575174331665 5.924306392669678 5.201385974884033
our 57 3 3 11.261445999145508 7.902132511138916 0
early 57 4 5 10.994293212890625 11.397080421447754 0
cabinet 57 5 7 16.119138717651367 10.858087539672852 0.5389928817749023
runs 57 6 4 11.160920143127441 8.50384521484375 2.3542423248291016
<unk> 57 7 5 5.581349849700928 6.722628593444824 1.7812166213989258
The 58 0 3 3.901517629623413 10.40725326538086 0
book 58 1 4 8.561741828918457 11.125692367553711 0
that 58 2 4 7.515964984893799 7.014344215393066 4.1113481521606445
our 58 3 3 14.66813850402832 8.632314682006836 0
Victorian 58 4 9 15.594195365905762 10.261393547058105 0
