word sentid sentpos wlen surp entropy entred
on 18 2 2 8.678290367126465 8.400066375732422 2.725625991821289
the 18 3 3 0.9651021361351013 4.974775791168213 3.425290584564209
new 18 4 3 8.37990665435791 10.132171630859375 0
damaged 18 5 7 18.90189552307129 10.358506202697754 0
staff 18 6 5 10.031719207763672 11.257210731506348 0
has 18 7 3 5.289453506469727 8.010982513427734 3.2462282180786133
<unk> 18 8 5 6.468194007873535 7.733658790588379 0.27732372283935547
The 19 0 3 3.901517629623413 10.40725326538086 0
team 19 1 4 9.316719055175781 11.125692367553711 0
on 19 2 2 8.678290367126465 8.400066375732422 2.725625991821289
the 19 3 3 0.9651021361351013 4.974775791168213 3.425290584564209
new 19 4 3 8.37990665435791 10.132171630859375 0
damaged 19 5 7 18.90189552307129 10.358506202697754 0
staff 19 6 5 10.031719207763672 11.257210731506348 0
have 19 7 4 9.308927536010742 8.010982513427734 3.2462282180786133
<unk> 19 8 5 6.667234897613525 7.805807590484619 0.20517492294311523
The 20 0 3 3.901517629623413 10.40725326538086 0
officer 20 1 7 13.008663177490234 11.125692367553711 0
in 20 2 2 6.129134178161621 8.387242317199707 2.738450050354004
the 20 3 3 1.4396467208862305 5.247226238250732 3.1400160789489746
old 20 4 3 10.309812545776367 10.707747459411621 0
guilty 20 5 6 18.87813949584961 10.593934059143066 0.11381340026855469
blanket 20 6 7 13.978557586669922 9.316526412963867 1.2774076461791992
speaks 20 7 6 15.42427921295166 6.992029666900635 2.3244967460632324
<unk> 20 8 5 7.173462867736816 4.376129627227783 2.6159000396728516
The 21 0 3 3.901517629623413 10.40725326538086 0
officer 21 1 7 13.008663177490234 11.125692367553711 0
in 21 2 2 6.129134178161621 8.387242317199707 2.738450050354004
the 21 3 3 1.4396467208862305 5.247226238250732 3.1400160789489746
old 21 4 3 10.309812545776367 10.707747459411621 0
guilty 21 5 6 18.87813949584961 10.593934059143066 0.11381340026855469
blanket 21 6 7 13.978557586669922 9.316526412963867 1.2774076461791992
speak 21 7 5 14.325078964233398 6.992029666900635 2.3244967460632324
<unk> 21 8 5 6.70266056060791 5.578880310058594 1.413149356842041
The 22 0 3 3.901517629623413 10.40725326538086 0
keys 22 1 4 15.11661148071289 11.125692367553711 0
of 22 2 2 3.5997891426086426 7.0083231925964355 4.117369174957275
the 22 3 3 1.0077128410339355 5.814108848571777 1.1942143440246582
important 22 4 9 15.275472640991211 11.547340393066406 0
guilty 22 5 6 20.27704620361328 11.313140869140625 0.23419952392578125
blanket 22 6 7 14.34823226928711 9.063190460205078 2.249950408935547
is 22 7 2 5.325685024261475 7.091919422149658 1.97127103805542
<unk> 22 8 5 5.381034851074219 9.106678009033203 0
The 23 0 3 3.901517629623413 10.40725326538086 0
keys 23 1 4 15.11661148071289 11.125692367553711 0
of 23 2 2 3.5997891426086426 7.0083231925964355 4.117369174957275
the 23 3 3 1.0077128410339355 5.814108848571777 1.1942143440246582
important 23 4 9 15.275472640991211 11.547340393066406 0
guilty 23 5 6 20.27704620361328 11.313140869140625 0.23419952392578125
blanket 23 6 7 14.34823226928711 9.063190460205078 2.249950408935547
are 23 7 3 3.221269369125366 7.091919422149658 1.97127103805542
<unk> 23 8 5 5.302588939666748 9.34320068359375 0
The 24 0 3 3.901517629623413 10.40725326538086 0
reports 24 1 7 13.81673526763916 11.125692367553711 0
on 24 2 2 6.429321765899658 5.924306392669678 5.201385974884033
the 24 3 3 1.4250454902648926 7.4873762130737305 0
old 24 4 3 9.896292686462402 11.278923988342285 0
ready 24 5 5 19.806943893432617 11.36048698425293 0
reports 24 6 7 10.154369354248047 11.088497161865234 0.2719898223876953
are 24 7 3 4.29481840133667 6.0960469245910645 4.99245023727417
<unk> 24 8 5 5.360202312469482 9.321547508239746 0
The 25 0 3 3.901517629623413 10.40725326538086 0
reports 25 1 7 13.81673526763916 11.125692367553711 0
on 25 2 2 6.429321765899658 5.924306392669678 5.201385974884033
the 25 3 3 1.4250454902648926 7.4873762130737305 0
old 25 4 3 9.896292686462402 11.278923988342285 0
ready 25 5 5 19.806943893432617 11.36048698425293 0
reports 25 6 7 10.154369354248047 11.088497161865234 0.2719898223876953
is 25 7 2 8.906399726867676 6.0960469245910645 4.99245023727417
<unk> 25 8 5 5.840862274169922 8.865588188171387 0
The 26 0 3 3.901517629623413 10.40725326538086 0
chair 26 1 5 14.49557113647461 11.125692367553711 0
in 26 2 2 6.277676105499268 6.493639945983887 4.632052421569824
the 26 3 3 1.075448751449585 5.584937572479248 0.9087023735046387
missing 26 4 7 16.00870132446289 11.307090759277344 0
guilty 26 5 6 17.512598037719727 11.144302368164062 0.16278839111328125
window 26 6 6 11.339400291442871 9.309529304504395 1.834773063659668
has 26 7 3 5.351576805114746 5.916212558746338 3.3933167457580566
<unk> 26 8 5 6.340417861938477 6.558332920074463 0
The 27 0 3 3.901517629623413 10.40725326538086 0
chair 27 1 5 14.49557113647461 11.125692367553711 0
in 27 2 2 6.277676105499268 6.493639945983887 4.632052421569824
the 27 3 3 1.075448751449585 5.584937572479248 0.9087023735046387
missing 27 4 7 16.00870132446289 11.307090759277344 0
guilty 27 5 6 17.512598037719727 11.144302368164062 0.16278839111328125
window 27 6 6 11.339400291442871 9.309529304504395 1.834773063659668
have 27 7 4 11.285056114196777 5.916212558746338 3.3933167457580566
<unk> 27 8 5 6.617595195770264 6.484245300292969 0
The 28 0 3 3.901517629623413 10.40725326538086 0
door 28 1 4 13.905299186706543 11.125692367553711 0
from 28 2 4 8.351977348327637 7.307647228240967 3.818045139312744
the 28 3 3 1.2969474792480469 6.200252532958984 1.1073946952819824
damaged 28 4 7 14.589211463928223 10.846844673156738 0
senior 28 5 6 18.4923152923584 10.74549388885498 0.10135078430175781
committee 28 6 9 12.485954284667969 10.189208030700684 0.5562858581542969
jumps 28 7 5 15.455168724060059 7.820876121520996 2.3683319091796875
<unk> 28 8 5 7.523970603942871 6.086966037750244 1.733910083770752
The 29 0 3 3.901517629623413 10.40725326538086 0
door 29 1 4 13.905299186706543 11.125692367553711 0
from 29 2 4 8.351977348327637 7.307647228240967 3.818045139312744
the 29 3 3 1.2969474792480469 6.200252532958984 1.1073946952819824
damaged 29 4 7 14.589211463928223 10.846844673156738 0
senior 29 5 6 18.4923152923584 10.74549388885498 0.10135078430175781
committee 29 6 9 12.485954284667969 10.189208030700684 0.5562858581542969
jump 29 7 4 15.971314430236816 7.820876121520996 2.3683319091796875
<unk> 29 8 5 6.760274887084961 6.994232177734375 0.8266439437866211
The 30 0 3 3.901517629623413 10.40725326538086 0
officers 30 1 8 12.77912425994873 11.125692367553711 0
on 30 2 2 7.742808818817139 7.93211030960083 3.193582057952881
the 30 3 3 0.6651880145072937 3.6727800369262695 4.2593302726745605
missing 30 4 7 16.103296279907227 10.370671272277832 0
early 30 5 5 14.135028839111328 10.728997230529785 0
cabinet 30 6 7 14.45344352722168 10.467594146728516 0.26140308380126953
has 30 7 3 8.8003511428833 8.478228569030762 1.989365577697754
<unk> 30 8 5 6.618884563446045 7.618953704833984 0.8592748641967773
The 31 0 3 3.901517629623413 10.40725326538086 0
officers 31 1 8 12.77912425994873 11.125692367553711 0
on 31 2 2 7.742808818817139 7.93211030960083 3.193582057952881
the 31 3 3 0.6651880145072937 3.6727800369262695 4.2593302726745605
missing 31 4 7 16.103296279907227 10.370671272277832 0
early 31 5 5 14.135028839111328 10.728997230529785 0
cabinet 31 6 7 14.45344352722168 10.467594146728516 0.26140308380126953
have 31 7 4 8.476126670837402 8.478228569030762 1.989365577697754
<unk> 31 8 5 6.897924900054932 7.81919002532959 0.6590385437011719
The 32 0 3 3.901517629623413 10.40725326538086 0
teams 32 1 5 12.2150239944458 11.125692367553711 0
with 32 2 4 8.63515853881836 8.185029983520508 2.940662384033203
the 32 3 3 2.0754237174987793 7.99899959564209 0.18603038787841797
Victorian 32 4 9 13.705608367919922 10.098907470703125 0
Victorian 32 5 9 12.647889137268066 9.934945106506348 0.16396236419677734
team 32 6 4 6.654294967651367 8.896458625793457 1.0384864807128906
is 32 7 2 9.644291877746582 8.573362350463867 0.32309627532958984
<unk> 32 8 5 5.650595664978027 8.439348220825195 0.13401412963867188
The 33 0 3 3.901517629623413 10.40725326538086 0
teams 33 1 5 12.2150239944458 11.125692367553711 0
with 33 2 4 8.63515853881836 8.185029983520508 2.940662384033203
the 33 3 3 2.0754237174987793 7.99899959564209 0.18603038787841797
Victorian 33 4 9 13.705608367919922 10.098907470703125 0
Victorian 33 5 9 12.647889137268066 9.934945106506348 0.16396236419677734
team 33 6 4 6.654294967651367 8.896458625793457 1.0384864807128906
are 33 7 3 5.624495506286621 8.573362350463867 0.32309627532958984
<unk> 33 8 5 5.516659736633301 8.736039161682129 0
The 34 0 3 3.901517629623413 10.40725326538086 0
report 34 1 6 11.23015308380127 11.125692367553711 0
of 34 2 2 4.615396499633789 8.271953582763672 2.853738784790039
the 34 3 3 1.5789400339126587 7.765083312988281 0.5068702697753906
late 34 4 4 11.025259017944336 10.927061080932617 0
old 34 5 3 15.653745651245117 9.163665771484375 1.7633953094482422
report 34 6 6 11.352028846740723 10.413891792297363 0
writes 34 7 6 12.84406852722168 7.475824356079102 2.9380674362182617
<unk> 34 8 5 6.877478122711182 4.944332122802734 2.531492233276367
The 35 0 3 3.901517629623413 10.40725326538086 0
report 35 1 6 11.23015308380127 11.125692367553711 0
of 35 2 2 4.615396499633789 8.271953582763672 2.853738784790039
the 35 3 3 1.5789400339126587 7.765083312988281 0.5068702697753906
late 35 4 4 11.025259017944336 10.927061080932617 0
old 35 5 3 15.653745651245117 9.163665771484375 1.7633953094482422
report 35 6 6 11.352028846740723 10.413891792297363 0
write 35 7 5 16.7880859375 7.475824356079102 2.9380674362182617
<unk> 35 8 5 6.042405605316162 5.9606146812438965 1.515209674835205
The 36 0 3 3.901517629623413 10.40725326538086 0
blankets 36 1 8 19.924156188964844 11.125692367553711 0
with 36 2 4 8.539310455322266 7.0449137687683105 4.0807785987854
the 36 3 3 2.480126142501831 8.008742332458496 0
late 36 4 4 11.62299919128418 10.859588623046875 0
senior 36 5 6 19.438398361206055 9.92255687713623 0.9370317459106445
keys 36 6 4 16.19809341430664 9.387475967407227 0.5350809097290039
were 36 7 4 4.070558547973633 7.48471736907959 1.9027585983276367
<unk> 36 8 5 4.545716285705566 9.571409225463867 0
The 37 0 3 3.901517629623413 10.40725326538086 0
blankets 37 1 8 19.924156188964844 11.125692367553711 0
with 37 2 4 8.539310455322266 7.0449137687683105 4.0807785987854
the 37 3 3 2.480126142501831 8.008742332458496 0
late 37 4 4 11.62299919128418 10.859588623046875 0
senior 37 5 6 19.438398361206055 9.92255687713623 0.9370317459106445
keys 37 6 4 16.19809341430664 9.387475967407227 0.5350809097290039
was 37 7 3 8.225872039794922 7.48471736907959 1.9027585983276367
<unk> 37 8 5 4.91179895401001 9.429633140563965 0
The 38 0 3 3.901517629623413 10.40725326538086 0
cabinet 38 1 7 14.658879280090332 11.125692367553711 0
by 38 2 2 9.833109855651855 8.204069137573242 2.9216232299804688
the 38 3 3 1.9155946969985962 8.333044052124023 0
ready 38 4 5 18.46031951904297 9.919198036193848 0
ornate 38 5 6 21.509885787963867 9.606122970581055 0.31307506561279297
committee 38 6 9 10.379244804382324 10.150997161865234 0
writes 38 7 6 14.786186218261719 6.433955669403076 3.717041492462158
<unk> 38 8 5 5.910966873168945 5.965631484985352 0.4683241844177246
The 39 0 3 3.901517629623413 10.40725326538086 0
cabinet 39 1 7 14.658879280090332 11.125692367553711 0
by 39 2 2 9.833109855651855 8.204069137573242 2.9216232299804688
the 39 3 3 1.9155946969985962 8.333044052124023 0
ready 39 4 5 18.46031951904297 9.919198036193848 0
ornate 39 5 6 21.509885787963867 9.606122970581055 0.31307506561279297
committee 39 6 9 10.379244804382324 10.150997161865234 0
write 39 7 5 17.54132652282715 6.433955669403076 3.717041492462158
<unk> 39 8 5 5.512115001678467 6.114664077758789 0.3192915916442871
The 40 0 3 3.901517629623413 10.40725326538086 0
windows 40 1 7 14.327170372009277 11.125692367553711 0
in 40 2 2 5.115201950073242 5.925922393798828 5.199769973754883
the 40 3 3 0.9679470658302307 5.111386299133301 0.8145360946655273
old 40 4 3 7.875927448272705 10.087942123413086 0
early 40 5 5 12.267498016357422 9.705721855163574 0.3822202682495117
tables 40 6 6 11.86889934539795 9.562812805175781 0.14290904998779297
were 40 7 4 2.700989007949829 6.217615604400635 3.3451972007751465
<unk> 40 8 5 4.89944314956665 9.360313415527344 0
The 41 0 3 3.901517629623413 10.40725326538086 0
windows 41 1 7 14.327170372009277 11.125692367553711 0
in 41 2 2 5.115201950073242 5.925922393798828 5.199769973754883
the 41 3 3 0.9679470658302307 5.111386299133301 0.8145360946655273
old 41 4 3 7.875927448272705 10.087942123413086 0
early 41 5 5 12.267498016357422 9.705721855163574 0.3822202682495117
tables 41 6 6 11.86889934539795 9.562812805175781 0.14290904998779297
was 41 7 3 6.333061695098877 6.217615604400635 3.3451972007751465
<unk> 41 8 5 5.069050312042236 9.33466625213623 0
The 42 0 3 3.901517629623413 10.40725326538086 0
chairs 42 1 6 17.12388801574707 11.125692367553711 0
in 42 2 2 5.971377849578857 6.923425197601318 4.202267169952393
the 42 3 3 1.2788467407226562 6.241179943084717 0.6822452545166016
damaged 42 4 7 16.682559967041016 10.8488187789917 0
missing 42 5 7 17.264747619628906 10.890377044677734 0
windows 42 6 7 9.168745040893555 10.570117950439453 0.32025909423828125
speak 42 7 5 16.39044761657715 5.881662368774414 4.688455581665039
<unk> 42 8 5 6.508677959442139 5.606420993804932 0.2752413749694824
The 43 0 3 3.901517629623413 10.40725326538086 0
chairs 43 1 6 17.12388801574707 11.125692367553711 0
in 43 2 2 5.971377849578857 6.923425197601318 4.202267169952393
the 43 3 3 1.2788467407226562 6.241179943084717 0.6822452545166016
damaged 43 4 7 16.682559967041016 10.8488187789917 0
missing 43 5 7 17.264747619628906 10.890377044677734 0
windows 43 6 7 9.168745040893555 10.570117950439453 0.32025909423828125
speaks 43 7 6 17.212656021118164 5.881662368774414 4.688455581665039
<unk> 43 8 5 8.069221496582031 4.748830795288086 1.1328315734863281
The 44 0 3 3.901517629623413 10.40725326538086 0
book 44 1 4 8.561741828918457 11.125692367553711 0
to 44 2 2 8.937997817993164 7.014344215393066 4.1113481521606445
the 44 3 3 1.9353265762329102 7.060676574707031 0
damaged 44 4 7 17.54120635986328 9.624017715454102 0
damaged 44 5 7 14.910279273986816 11.012874603271484 0
blankets 44 6 8 18.46038055419922 10.928252220153809 0.08462238311767578
jump 44 7 4 19.779361724853516 6.282425403594971 4.645826816558838
<unk> 44 8 5 7.119561672210693 6.7635817527771 0
The 45 0 3 3.901517629623413 10.40725326538086 0
book 45 1 4 8.561741828918457 11.125692367553711 0
to 45 2 2 8.937997817993164 7.014344215393066 4.1113481521606445
the 45 3 3 1.9353265762329102 7.060676574707031 0
damaged 45 4 7 17.54120635986328 9.624017715454102 0
damaged 45 5 7 14.910279273986816 11.012874603271484 0
blankets 45 6 8 18.46038055419922 10.928252220153809 0.08462238311767578
jumps 45 7 5 18.6221981048584 6.282425403594971 4.645826816558838
<unk> 45 8 5 7.179396629333496 6.3740057945251465 0
The 46 0 3 3.901517629623413 10.40725326538086 0
committee 46 1 9 10.965511322021484 11.125692367553711 0
from 46 2 4 8.858806610107422 8.725791931152344 2.399900436401367
the 46 3 3 2.4016377925872803 8.743882179260254 0
guilty 46 4 6 16.98214340209961 10.147119522094727 0
missing 46 5 7 16.24106216430664 8.568394660949707 1.5787248611450195
door 46 6 4 15.482325553894043 9.833702087402344 0
reads 46 7 5 12.13521671295166 8.221010208129883 1.612691879272461
<unk> 46 8 5 6.166211128234863 5.567446708679199 2.6535634994506836
The 47 0 3 3.901517629623413 10.40725326538086 0
committee 47 1 9 10.965511322021484 11.125692367553711 0
from 47 2 4 8.858806610107422 8.725791931152344 2.399900436401367
the 47 3 3 2.4016377925872803 8.743882179260254 0
guilty 47 4 6 16.98214340209961 10.147119522094727 0
missing 47 5 7 16.24106216430664 8.568394660949707 1.5787248611450195
door 47 6 4 15.482325553894043 9.833702087402344 0
read 47 7 4 11.618729591369629 8.221010208129883 1.612691879272461
<unk> 47 8 5 6.652308464050293 6.171369552612305 2.049640655517578
The 48 0 3 3.901517629623413 10.40725326538086 0
tables 48 1 6 14.983882904052734 11.125692367553711 0
in 48 2 2 5.921256065368652 7.271674156188965 3.854018211364746
the 48 3 3 1.8049662113189697 6.638668060302734 0.6330060958862305
ornate 48 4 6 17.09398078918457 10.667348861694336 0
new 48 5 3 11.525283813476562 10.164772033691406 0.5025768280029297
officer 48 6 7 16.342687606811523 10.085389137268066 0.07938289642333984
reads 48 7 5 13.797736167907715 8.615572929382324 1.4698162078857422
<unk> 48 8 5 6.1499786376953125 6.037679195404053 2.5778937339782715
The 49 0 3 3.901517629623413 10.40725326538086 0
tables 49 1 6 14.983882904052734 11.125692367553711 0
in 49 2 2 5.921256065368652 7.271674156188965 3.854018211364746
the 49 3 3 1.8049662113189697 6.638668060302734 0.6330060958862305
ornate 49 4 6 17.09398078918457 10.667348861694336 0
new 49 5 3 11.525283813476562 10.164772033691406 0.5025768280029297
officer 49 6 7 16.342687606811523 10.085389137268066 0.07938289642333984
read 49 7 4 13.666587829589844 8.615572929382324 1.4698162078857422
<unk> 49 8 5 5.939878940582275 6.923525333404541 1.6920475959777832
The 50 0 3 3.901517629623413 10.40725326538086 0
officer 50 1 7 13.008663177490234 11.125692367553711 0
by 50 2 2 10.333196640014648 8.387242317199707 2.738450050354004
the 50 3 3 1.7261327505111694 7.511263370513916 0.875978946685791
late 50 4 4 9.265632629394531 10.545001983642578 0
late 50 5 4 9.596796035766602 9.14523983001709 1.3997621536254883
tables 50 6 6 21.60117530822754 7.396496295928955 1.7487435340881348
speak 50 7 5 15.531563758850098 6.4148268699646 0.9816694259643555
<unk> 50 8 5 6.902333736419678 5.623734474182129 0.7910923957824707
The 51 0 3 3.901517629623413 10.40725326538086 0
