word sentid sentpos wlen surp entropy entred
the 9 3 3 1.5739247798919678 6.777513027191162 2.139068126678467
damaged 9 4 7 17.818601608276367 10.861651420593262 0
senior 9 5 6 15.3326416015625 11.212403297424316 0
books 9 6 5 11.6509370803833 9.610023498535156 1.6023797988891602
reads 9 7 5 12.90394401550293 7.700381278991699 1.909642219543457
<unk> 9 8 5 6.589798450469971 5.066650867462158 2.633730411529541
The 10 0 3 3.901517629623413 10.40725326538086 0
doors 10 1 5 14.414457321166992 11.125692367553711 0
to 10 2 2 6.254745006561279 6.519386291503906 4.606306076049805
the 10 3 3 1.140074610710144 6.1465744972229 0.37281179428100586
important 10 4 9 17.578689575195312 10.45698356628418 0
senior 10 5 6 14.304245948791504 10.877487182617188 0
door 10 6 4 15.34878158569336 9.650213241577148 1.227273941040039
jumps 10 7 5 17.295259475708008 7.4498372077941895 2.200376033782959
<unk> 10 8 5 7.724837303161621 6.512112140655518 0.9377250671386719
The 11 0 3 3.901517629623413 10.40725326538086 0
doors 11 1 5 14.414457321166992 11.125692367553711 0
to 11 2 2 6.254745006561279 6.519386291503906 4.606306076049805
the 11 3 3 1.140074610710144 6.1465744972229 0.37281179428100586
important 11 4 9 17.578689575195312 10.45698356628418 0
senior 11 5 6 14.304245948791504 10.877487182617188 0
door 11 6 4 15.34878158569336 9.650213241577148 1.227273941040039
jump 11 7 4 15.031685829162598 7.4498372077941895 2.200376033782959
<unk> 11 8 5 7.554737567901611 7.297237396240234 0.15259981155395508
The 12 0 3 3.901517629623413 10.40725326538086 0
key 12 1 3 12.049586296081543 11.125692367553711 0
of 12 2 2 3.709285020828247 9.56641960144043 1.5592727661132812
the 12 3 3 1.2912157773971558 6.824228763580322 2.7421908378601074
ornate 12 4 6 17.073974609375 11.600517272949219 0
early 12 5 5 12.594964027404785 10.13329029083252 1.4672269821166992
table 12 6 5 10.610603332519531 9.771804809570312 0.36148548126220703
is 12 7 2 1.8429865837097168 4.946658134460449 4.825146675109863
<unk> 12 8 5 5.170242786407471 6.457200050354004 0
The 13 0 3 3.901517629623413 10.40725326538086 0
key 13 1 3 12.049586296081543 11.125692367553711 0
of 13 2 2 3.709285020828247 9.56641960144043 1.5592727661132812
the 13 3 3 1.2912157773971558 6.824228763580322 2.7421908378601074
ornate 13 4 6 17.073974609375 11.600517272949219 0
early 13 5 5 12.594964027404785 10.13329029083252 1.4672269821166992
table 13 6 5 10.610603332519531 9.771804809570312 0.36148548126220703
are 13 7 3 7.173162460327148 4.946658134460449 4.825146675109863
<unk> 13 8 5 4.500499248504639 8.087878227233887 0
The 14 0 3 3.901517629623413 10.40725326538086 0
team 14 1 4 9.316719055175781 11.125692367553711 0
of 14 2 2 4.787214279174805 8.400066375732422 2.725625991821289
the 14 3 3 1.7434661388397217 7.808660984039307 0.5914053916931152
missing 14 4 7 14.644248008728027 10.446745872497559 0
Victorian 14 5 9 12.419485092163086 10.84596061706543 0
soldiers 14 6 8 11.063414573669434 10.032649040222168 0.8133115768432617
were 14 7 4 3.694007635116577 7.725343227386475 2.3073058128356934
<unk> 14 8 5 4.7226667404174805 9.654705047607422 0
The 15 0 3 3.901517629623413 10.40725326538086 0
team 15 1 4 9.316719055175781 11.125692367553711 0
of 15 2 2 4.787214279174805 8.400066375732422 2.725625991821289
the 15 3 3 1.7434661388397217 7.808660984039307 0.5914053916931152
missing 15 4 7 14.644248008728027 10.446745872497559 0
Victorian 15 5 9 12.419485092163086 10.84596061706543 0
soldiers 15 6 8 11.063414573669434 10.032649040222168 0.8133115768432617
was 15 7 3 5.027603626251221 7.725343227386475 2.3073058128356934
<unk> 15 8 5 4.7324323654174805 9.632519721984863 0
The 16 0 3 3.901517629623413 10.40725326538086 0
team 16 1 4 9.316719055175781 11.125692367553711 0
with 16 2 4 7.7877278327941895 8.400066375732422 2.725625991821289
the 16 3 3 2.320058822631836 7.995640754699707 0.40442562103271484
senior 16 4 6 11.71692180633545 9.99578857421875 0
damaged 16 5 7 20.68049430847168 8.6651611328125 1.33062744140625
blanket 16 6 7 15.803221702575684 10.790167808532715 0
jumps 16 7 5 13.71910572052002 9.015045166015625 1.7751226425170898
<unk> 16 8 5 7.605021953582764 6.079062461853027 2.9359827041625977
The 17 0 3 3.901517629623413 10.40725326538086 0
team 17 1 4 9.316719055175781 11.125692367553711 0
with 17 2 4 7.7877278327941895 8.400066375732422 2.725625991821289
the 17 3 3 2.320058822631836 7.995640754699707 0.40442562103271484
senior 17 4 6 11.71692180633545 9.99578857421875 0
damaged 17 5 7 20.68049430847168 8.6651611328125 1.33062744140625
blanket 17 6 7 15.803221702575684 10.790167808532715 0
jump 17 7 4 11.562507629394531 9.015045166015625 1.7751226425170898
<unk> 17 8 5 6.266483783721924 7.801631927490234 1.2134132385253906
The 18 0 3 3.901517629623413 10.40725326538086 0
window 18 1 6 13.89931869506836 11.125692367553711 0
to 18 2 2 6.632881164550781 7.658223628997803 3.467468738555908
the 18 3 3 2.1321587562561035 6.612810134887695 1.0454134941101074
important 18 4 9 18.653703689575195 9.301545143127441 0
late 18 5 4 13.352361679077148 10.680697441101074 0
table 18 6 5 10.635778427124023 10.049125671386719 0.6315717697143555
has 18 7 3 5.3900465965271 6.6486992835998535 3.4004263877868652
<unk> 18 8 5 7.874886512756348 5.191295623779297 1.4574036598205566
The 19 0 3 3.901517629623413 10.40725326538086 0
window 19 1 6 13.89931869506836 11.125692367553711 0
to 19 2 2 6.632881164550781 7.658223628997803 3.467468738555908
the 19 3 3 2.1321587562561035 6.612810134887695 1.0454134941101074
important 19 4 9 18.653703689575195 9.301545143127441 0
late 19 5 4 13.352361679077148 10.680697441101074 0
table 19 6 5 10.635778427124023 10.049125671386719 0.6315717697143555
have 19 7 4 11.187646865844727 6.6486992835998535 3.4004263877868652
<unk> 19 8 5 8.164734840393066 5.177990913391113 1.4707083702087402
The 20 0 3 3.901517629623413 10.40725326538086 0
cabinets 20 1 8 18.390396118164062 11.125692367553711 0
on 20 2 2 6.267756938934326 7.159737586975098 3.9659547805786133
the 20 3 3 0.6411014795303345 3.9982643127441406 3.161473274230957
innocent 20 4 8 19.9593505859375 10.399942398071289 0
Victorian 20 5 9 18.32183265686035 9.437092781066895 0.9628496170043945
team 20 6 4 9.378922462463379 10.753242492675781 0
is 20 7 2 7.056230545043945 7.902098655700684 2.8511438369750977
<unk> 20 8 5 5.354368686676025 8.952181816101074 0
The 21 0 3 3.901517629623413 10.40725326538086 0
cabinets 21 1 8 18.390396118164062 11.125692367553711 0
on 21 2 2 6.267756938934326 7.159737586975098 3.9659547805786133
the 21 3 3 0.6411014795303345 3.9982643127441406 3.161473274230957
innocent 21 4 8 19.9593505859375 10.399942398071289 0
Victorian 21 5 9 18.32183265686035 9.437092781066895 0.9628496170043945
team 21 6 4 9.378922462463379 10.753242492675781 0
are 21 7 3 4.437489032745361 7.902098655700684 2.8511438369750977
<unk> 21 8 5 5.155768871307373 9.416521072387695 0
The 22 0 3 3.901517629623413 10.40725326538086 0
committee 22 1 9 10.965511322021484 11.125692367553711 0
in 22 2 2 7.014254093170166 8.725791931152344 2.399900436401367
the 22 3 3 2.2516610622406006 7.847226619720459 0.8785653114318848
new 22 4 3 8.706436157226562 10.217353820800781 0
early 22 5 5 12.669048309326172 9.939369201660156 0.277984619140625
soldiers 22 6 8 17.788923263549805 9.713973999023438 0.22539520263671875
jump 22 7 4 17.287965774536133 7.647434711456299 2.0665392875671387
<unk> 22 8 5 6.43082332611084 7.154489517211914 0.49294519424438477
The 23 0 3 3.901517629623413 10.40725326538086 0
committee 23 1 9 10.965511322021484 11.125692367553711 0
in 23 2 2 7.014254093170166 8.725791931152344 2.399900436401367
the 23 3 3 2.2516610622406006 7.847226619720459 0.8785653114318848
new 23 4 3 8.706436157226562 10.217353820800781 0
early 23 5 5 12.669048309326172 9.939369201660156 0.277984619140625
soldiers 23 6 8 17.788923263549805 9.713973999023438 0.22539520263671875
jumps 23 7 5 16.84926986694336 7.647434711456299 2.0665392875671387
<unk> 23 8 5 7.455498695373535 6.381880760192871 1.2655539512634277
The 24 0 3 3.901517629623413 10.40725326538086 0
team 24 1 4 9.316719055175781 11.125692367553711 0
with 24 2 4 7.7877278327941895 8.400066375732422 2.725625991821289
the 24 3 3 2.320058822631836 7.995640754699707 0.40442562103271484
Victorian 24 4 9 13.483699798583984 9.99578857421875 0
new 24 5 3 14.070599555969238 9.844769477844238 0.15101909637451172
blankets 24 6 8 21.356365203857422 10.495482444763184 0
were 24 7 4 6.360466003417969 8.474201202392578 2.0212812423706055
<unk> 24 8 5 5.000122547149658 9.43530559539795 0
The 25 0 3 3.901517629623413 10.40725326538086 0
team 25 1 4 9.316719055175781 11.125692367553711 0
with 25 2 4 7.7877278327941895 8.400066375732422 2.725625991821289
the 25 3 3 2.320058822631836 7.995640754699707 0.40442562103271484
Victorian 25 4 9 13.483699798583984 9.99578857421875 0
new 25 5 3 14.070599555969238 9.844769477844238 0.15101909637451172
blankets 25 6 8 21.356365203857422 10.495482444763184 0
was 25 7 3 4.75823450088501 8.474201202392578 2.0212812423706055
<unk> 25 8 5 5.0177483558654785 9.38713550567627 0
The 26 0 3 3.901517629623413 10.40725326538086 0
committee 26 1 9 10.965511322021484 11.125692367553711 0
on 26 2 2 8.580523490905762 8.725791931152344 2.399900436401367
the 26 3 3 1.0651565790176392 5.303277015686035 3.4225149154663086
damaged 26 4 7 18.643787384033203 10.08790111541748 0
guilty 26 5 6 19.726608276367188 11.256941795349121 0
officer 26 6 7 10.33182430267334 9.087535858154297 2.169405937194824
speaks 26 7 6 12.861764907836914 7.386213302612305 1.7013225555419922
<unk> 26 8 5 6.452354907989502 5.89096736907959 1.4952459335327148
The 27 0 3 3.901517629623413 10.40725326538086 0
committee 27 1 9 10.965511322021484 11.125692367553711 0
on 27 2 2 8.580523490905762 8.725791931152344 2.399900436401367
the 27 3 3 1.0651565790176392 5.303277015686035 3.4225149154663086
damaged 27 4 7 18.643787384033203 10.08790111541748 0
guilty 27 5 6 19.726608276367188 11.256941795349121 0
officer 27 6 7 10.33182430267334 9.087535858154297 2.169405937194824
speak 27 7 5 14.88810920715332 7.386213302612305 1.7013225555419922
<unk> 27 8 5 6.114645481109619 6.0254597663879395 1.3607535362243652
The 28 0 3 3.901517629623413 10.40725326538086 0
doors 28 1 5 14.414457321166992 11.125692367553711 0
to 28 2 2 6.254745006561279 6.519386291503906 4.606306076049805
the 28 3 3 1.140074610710144 6.1465744972229 0.37281179428100586
early 28 4 5 11.190557479858398 10.45698356628418 0
ornate 28 5 6 17.924022674560547 8.047418594360352 2.409564971923828
doors 28 6 5 9.355292320251465 9.514315605163574 0
jump 28 7 4 16.549983978271484 5.624607086181641 3.8897085189819336
<unk> 28 8 5 8.052369117736816 6.9360127449035645 0
The 29 0 3 3.901517629623413 10.40725326538086 0
doors 29 1 5 14.414457321166992 11.125692367553711 0
to 29 2 2 6.254745006561279 6.519386291503906 4.606306076049805
the 29 3 3 1.140074610710144 6.1465744972229 0.37281179428100586
early 29 4 5 11.190557479858398 10.45698356628418 0
ornate 29 5 6 17.924022674560547 8.047418594360352 2.409564971923828
doors 29 6 5 9.355292320251465 9.514315605163574 0
jumps 29 7 5 19.671419143676758 5.624607086181641 3.8897085189819336
<unk> 29 8 5 7.365758419036865 6.605259418487549 0
The 30 0 3 3.901517629623413 10.40725326538086 0
window 30 1 6 13.89931869506836 11.125692367553711 0
with 30 2 4 7.304074287414551 7.658223628997803 3.467468738555908
the 30 3 3 2.4308829307556152 7.851147174835205 0
old 30 4 3 9.167343139648438 10.961481094360352 0
new 30 5 3 9.523367881774902 10.931451797485352 0.030029296875
report 30 6 6 16.031513214111328 10.92866325378418 0.002788543701171875
speaks 30 7 6 15.501532554626465 7.578880310058594 3.349782943725586
<unk> 30 8 5 6.317213535308838 5.3137593269348145 2.2651209831237793
The 31 0 3 3.901517629623413 10.40725326538086 0
window 31 1 6 13.89931869506836 11.125692367553711 0
with 31 2 4 7.304074287414551 7.658223628997803 3.467468738555908
the 31 3 3 2.4308829307556152 7.851147174835205 0
old 31 4 3 9.167343139648438 10.961481094360352 0
new 31 5 3 9.523367881774902 10.931451797485352 0.030029296875
report 31 6 6 16.031513214111328 10.92866325378418 0.002788543701171875
speak 31 7 5 17.0633487701416 7.578880310058594 3.349782943725586
<unk> 31 8 5 6.185821056365967 5.533411026000977 2.045469284057617
The 32 0 3 3.901517629623413 10.40725326538086 0
chair 32 1 5 14.49557113647461 11.125692367553711 0
by 32 2 2 8.722169876098633 6.493639945983887 4.632052421569824
the 32 3 3 2.107192277908325 8.549160957336426 0
new 32 4 3 9.401455879211426 10.8346529006958 0
early 32 5 5 13.185381889343262 10.386587142944336 0.44806575775146484
teams 32 6 5 12.29954719543457 10.889848709106445 0
speak 32 7 5 17.070697784423828 6.285798072814941 4.604050636291504
<unk> 32 8 5 6.036537170410156 6.246120452880859 0.03967761993408203
The 33 0 3 3.901517629623413 10.40725326538086 0
chair 33 1 5 14.49557113647461 11.125692367553711 0
by 33 2 2 8.722169876098633 6.493639945983887 4.632052421569824
the 33 3 3 2.107192277908325 8.549160957336426 0
new 33 4 3 9.401455879211426 10.8346529006958 0
early 33 5 5 13.185381889343262 10.386587142944336 0.44806575775146484
teams 33 6 5 12.29954719543457 10.889848709106445 0
speaks 33 7 6 17.22416114807129 6.285798072814941 4.604050636291504
<unk> 33 8 5 6.30048942565918 5.840042591094971 0.4457554817199707
The 34 0 3 3.901517629623413 10.40725326538086 0
blankets 34 1 8 19.924156188964844 11.125692367553711 0
of 34 2 2 3.5102622509002686 7.0449137687683105 4.0807785987854
the 34 3 3 2.135826587677002 8.200525283813477 0
missing 34 4 7 11.699538230895996 11.100090026855469 0
important 34 5 9 14.952699661254883 10.983505249023438 0.11658477783203125
chairs 34 6 6 16.66630744934082 10.665985107421875 0.3175201416015625
write 34 7 5 20.262325286865234 5.599742889404297 5.066242218017578
<unk> 34 8 5 5.950752258300781 6.836520195007324 0
The 35 0 3 3.901517629623413 10.40725326538086 0
blankets 35 1 8 19.924156188964844 11.125692367553711 0
of 35 2 2 3.5102622509002686 7.0449137687683105 4.0807785987854
the 35 3 3 2.135826587677002 8.200525283813477 0
missing 35 4 7 11.699538230895996 11.100090026855469 0
important 35 5 9 14.952699661254883 10.983505249023438 0.11658477783203125
chairs 35 6 6 16.66630744934082 10.665985107421875 0.3175201416015625
writes 35 7 6 17.53090476989746 5.599742889404297 5.066242218017578
<unk> 35 8 5 6.102992057800293 6.115333557128906 0
The 36 0 3 3.901517629623413 10.40725326538086 0
cabinet 36 1 7 14.658879280090332 11.125692367553711 0
by 36 2 2 9.833109855651855 8.204069137573242 2.9216232299804688
the 36 3 3 1.9155946969985962 8.333044052124023 0
ready 36 4 5 18.46031951904297 9.919198036193848 0
important 36 5 9 15.263128280639648 9.606122970581055 0.31307506561279297
staff 36 6 5 9.326908111572266 9.775670051574707 0
reads 36 7 5 15.021597862243652 6.654552459716797 3.12111759185791
<unk> 36 8 5 5.944958686828613 5.714651107788086 0.9399013519287109
The 37 0 3 3.901517629623413 10.40725326538086 0
cabinet 37 1 7 14.658879280090332 11.125692367553711 0
by 37 2 2 9.833109855651855 8.204069137573242 2.9216232299804688
the 37 3 3 1.9155946969985962 8.333044052124023 0
ready 37 4 5 18.46031951904297 9.919198036193848 0
important 37 5 9 15.263128280639648 9.606122970581055 0.31307506561279297
staff 37 6 5 9.326908111572266 9.775670051574707 0
read 37 7 4 14.203437805175781 6.654552459716797 3.12111759185791
<unk> 37 8 5 6.226439952850342 5.73582124710083 0.9187312126159668
The 38 0 3 3.901517629623413 10.40725326538086 0
reports 38 1 7 13.81673526763916 11.125692367553711 0
by 38 2 2 7.41748046875 5.924306392669678 5.201385974884033
the 38 3 3 2.4881479740142822 8.61484432220459 0
innocent 38 4 8 17.587753295898438 9.915107727050781 0
guilty 38 5 6 12.285947799682617 8.33111572265625 1.5839920043945312
soldier 38 6 7 16.473587036132812 2.9814202785491943 5.349695444107056
was 38 7 3 5.890835285186768 7.124228000640869 0
<unk> 38 8 5 4.591133117675781 9.206304550170898 0
The 39 0 3 3.901517629623413 10.40725326538086 0
reports 39 1 7 13.81673526763916 11.125692367553711 0
by 39 2 2 7.41748046875 5.924306392669678 5.201385974884033
the 39 3 3 2.4881479740142822 8.61484432220459 0
innocent 39 4 8 17.587753295898438 9.915107727050781 0
guilty 39 5 6 12.285947799682617 8.33111572265625 1.5839920043945312
soldier 39 6 7 16.473587036132812 2.9814202785491943 5.349695444107056
were 39 7 4 5.561936855316162 7.124228000640869 0
<unk> 39 8 5 4.221865653991699 9.56894588470459 0
The 40 0 3 3.901517629623413 10.40725326538086 0
books 40 1 5 12.639632225036621 11.125692367553711 0
in 40 2 2 6.49492883682251 6.966679573059082 4.159012794494629
the 40 3 3 1.6895395517349243 6.887603759765625 0.07907581329345703
late 40 4 4 8.222039222717285 9.693083763122559 0
guilty 40 5 6 17.51805877685547 5.327356338500977 4.365727424621582
door 40 6 4 16.13755226135254 9.001678466796875 0
runs 40 7 4 13.239124298095703 6.835037708282471 2.1666407585144043
<unk> 40 8 5 6.874598503112793 6.2525763511657715 0.5824613571166992
The 41 0 3 3.901517629623413 10.40725326538086 0
books 41 1 5 12.639632225036621 11.125692367553711 0
in 41 2 2 6.49492883682251 6.966679573059082 4.159012794494629
the 41 3 3 1.6895395517349243 6.887603759765625 0.07907581329345703
late 41 4 4 8.222039222717285 9.693083763122559 0
guilty 41 5 6 17.51805877685547 5.327356338500977 4.365727424621582
door 41 6 4 16.13755226135254 9.001678466796875 0
run 41 7 3 12.468844413757324 6.835037708282471 2.1666407585144043
<unk> 41 8 5 7.005145072937012 6.881566524505615 0
The 42 0 3 3.901517629623413 10.40725326538086 0
book 42 1 4 8.561741828918457 11.125692367553711 0
to 42 2 2 8.937997817993164 7.014344215393066 4.1113481521606445
the 42 3 3 1.9353265762329102 7.060676574707031 0
ornate 42 4 6 19.27252769470215 9.624017715454102 0
ornate 42 5 6 14.898796081542969 10.425869941711426 0
blankets 42 6 8 16.707050323486328 9.910698890686035 0.5151710510253906
jump 42 7 4 20.710472106933594 6.108651638031006 3.8020472526550293
<unk> 42 8 5 6.86820125579834 6.8312835693359375 0
The 43 0 3 3.901517629623413 10.40725326538086 0
book 43 1 4 8.561741828918457 11.125692367553711 0
to 43 2 2 8.937997817993164 7.014344215393066 4.1113481521606445
the 43 3 3 1.9353265762329102 7.060676574707031 0
ornate 43 4 6 19.27252769470215 9.624017715454102 0
ornate 43 5 6 14.898796081542969 10.425869941711426 0
blankets 43 6 8 16.707050323486328 9.910698890686035 0.5151710510253906
jumps 43 7 5 19.490650177001953 6.108651638031006 3.8020472526550293
<unk> 43 8 5 6.906374931335449 6.643391132354736 0
The 44 0 3 3.901517629623413 10.40725326538086 0
soldier 44 1 7 14.684849739074707 11.125692367553711 0
by 44 2 2 10.26876449584961 8.734453201293945 2.3912391662597656
the 44 3 3 2.367981433868408 8.476984977722168 0.25746822357177734
old 44 4 3 9.154117584228516 10.406039237976074 0
ornate 44 5 6 18.194250106811523 10.237504005432129 0.1685352325439453
committee 44 6 9 17.63555145263672 9.87006664276123 0.36743736267089844
writes 44 7 6 13.882579803466797 6.264269828796387 3.6057968139648438
<unk> 44 8 5 6.175862789154053 5.885128021240234 0.37914180755615234
The 45 0 3 3.901517629623413 10.40725326538086 0
soldier 45 1 7 14.684849739074707 11.125692367553711 0
by 45 2 2 10.26876449584961 8.734453201293945 2.3912391662597656
the 45 3 3 2.367981433868408 8.476984977722168 0.25746822357177734
old 45 4 3 9.154117584228516 10.406039237976074 0
ornate 45 5 6 18.194250106811523 10.237504005432129 0.1685352325439453
committee 45 6 9 17.63555145263672 9.87006664276123 0.36743736267089844
write 45 7 5 16.87207794189453 6.264269828796387 3.6057968139648438
<unk> 45 8 5 5.498921871185303 6.383941173553467 0
The 46 0 3 3.901517629623413 10.40725326538086 0
books 46 1 5 12.639632225036621 11.125692367553711 0
in 46 2 2 6.49492883682251 6.966679573059082 4.159012794494629
the 46 3 3 1.6895395517349243 6.887603759765625 0.07907581329345703
early 46 4 5 6.314396858215332 9.693083763122559 0
new 46 5 3 16.627971649169922 5.970798015594482 3.722285747528076
chair 46 6 5 12.984126091003418 10.136835098266602 0
has 46 7 3 10.098873138427734 6.576155662536621 3.5606794357299805
<unk> 46 8 5 7.225335121154785 6.5189409255981445 0.05721473693847656
The 47 0 3 3.901517629623413 10.40725326538086 0
books 47 1 5 12.639632225036621 11.125692367553711 0
in 47 2 2 6.49492883682251 6.966679573059082 4.159012794494629
the 47 3 3 1.6895395517349243 6.887603759765625 0.07907581329345703
early 47 4 5 6.314396858215332 9.693083763122559 0
new 47 5 3 16.627971649169922 5.970798015594482 3.722285747528076
chair 47 6 5 12.984126091003418 10.136835098266602 0
have 47 7 4 7.592580795288086 6.576155662536621 3.5606794357299805
<unk> 47 8 5 7.500072479248047 6.5909624099731445 0
The 48 0 3 3.901517629623413 10.40725326538086 0
staff 48 1 5 12.295034408569336 11.125692367553711 0
by 48 2 2 10.227408409118652 8.916581153869629 2.209111213684082
the 48 3 3 2.3581886291503906 9.396706581115723 0
early 48 4 5 7.570538520812988 10.460538864135742 0
early 48 5 5 9.015768051147461 6.42693567276001 4.033603191375732
staff 48 6 5 16.66904640197754 5.066294193267822 1.3606414794921875
jumps 48 7 5 20.31122589111328 7.527722358703613 0
<unk> 48 8 5 6.858201026916504 6.633081912994385 0.8946404457092285
The 49 0 3 3.901517629623413 10.40725326538086 0
staff 49 1 5 12.295034408569336 11.125692367553711 0
by 49 2 2 10.227408409118652 8.916581153869629 2.209111213684082
the 49 3 3 2.3581886291503906 9.396706581115723 0
early 49 4 5 7.570538520812988 10.460538864135742 0
early 49 5 5 9.015768051147461 6.42693567276001 4.033603191375732
staff 49 6 5 16.66904640197754 5.066294193267822 1.3606414794921875
jump 49 7 4 19.460651397705078 7.527722358703613 0
<unk> 49 8 5 5.707263469696045 8.97692584991455 0
The 50 0 3 3.901517629623413 10.40725326538086 0
book 50 1 4 8.561741828918457 11.125692367553711 0
from 50 2 4 9.368858337402344 7.014344215393066 4.1113481521606445
the 50 3 3 1.6644129753112793 5.479248046875 1.5350961685180664
new 50 4 3 10.622685432434082 7.674535751342773 0
old 50 5 3 14.236639976501465 9.54651165008545 0
team 50 6 4 12.802689552307129 9.835558891296387 0
reads 50 7 5 12.715706825256348 7.561296463012695 2.2742624282836914
<unk> 50 8 5 6.484951019287109 5.079057216644287 2.482239246368408
The 51 0 3 3.901517629623413 10.40725326538086 0
book 51 1 4 8.561741828918457 11.125692367553711 0
from 51 2 4 9.368858337402344 7.014344215393066 4.1113481521606445
