word sentid sentpos wlen surp entropy entred
<unk> 8 7 5 7.461190700531006 6.043148994445801 0
The 9 0 3 3.901517629623413 10.40725326538086 0
soldier 9 1 7 14.684849739074707 11.125692367553711 0
that 9 2 4 8.395660400390625 8.734453201293945 2.3912391662597656
the 9 3 3 5.600226879119873 8.426554679870605 0.30789852142333984
keys 9 4 4 13.54521369934082 10.82015609741211 0
accused 9 5 7 14.141407012939453 7.31054162979126 3.5096144676208496
read 9 6 4 17.521142959594727 3.4284090995788574 3.8821325302124023
<unk> 9 7 5 8.780261039733887 6.046146392822266 0
The 10 0 3 3.901517629623413 10.40725326538086 0
tables 10 1 6 14.983882904052734 11.125692367553711 0
that 10 2 4 4.788032054901123 7.271674156188965 3.854018211364746
the 10 3 3 5.115081310272217 7.799428939819336 0
officers 10 4 8 11.01032543182373 10.956503868103027 0
accused 10 5 7 12.2662935256958 7.652754783630371 3.3037490844726562
speak 10 6 5 13.965965270996094 3.576338768005371 4.076416015625
<unk> 10 7 5 10.590738296508789 2.8836441040039062 0.6926946640014648
The 11 0 3 3.901517629623413 10.40725326538086 0
tables 11 1 6 14.983882904052734 11.125692367553711 0
that 11 2 4 4.788032054901123 7.271674156188965 3.854018211364746
the 11 3 3 5.115081310272217 7.799428939819336 0
officers 11 4 8 11.01032543182373 10.956503868103027 0
accused 11 5 7 12.2662935256958 7.652754783630371 3.3037490844726562
speaks 11 6 6 19.469255447387695 3.576338768005371 4.076416015625
<unk> 11 7 5 11.27917194366455 2.728677749633789 0.847661018371582
The 12 0 3 3.901517629623413 10.40725326538086 0
teams 12 1 5 12.2150239944458 11.125692367553711 0
which 12 2 5 8.1270112991333 8.185029983520508 2.940662384033203
the 12 3 3 7.3233723640441895 8.394136428833008 0
cabinet 12 4 7 15.202056884765625 9.111113548278809 0
accused 12 5 7 8.740893363952637 8.85985279083252 0.25126075744628906
have 12 6 4 8.9476900100708 3.0241942405700684 5.835658550262451
<unk> 12 7 5 6.932438850402832 8.22734260559082 0
The 13 0 3 3.901517629623413 10.40725326538086 0
teams 13 1 5 12.2150239944458 11.125692367553711 0
which 13 2 5 8.1270112991333 8.185029983520508 2.940662384033203
the 13 3 3 7.3233723640441895 8.394136428833008 0
cabinet 13 4 7 15.202056884765625 9.111113548278809 0
accused 13 5 7 8.740893363952637 8.85985279083252 0.25126075744628906
has 13 6 3 11.940035820007324 3.0241942405700684 5.835658550262451
<unk> 13 7 5 6.752955436706543 8.151602745056152 0
The 14 0 3 3.901517629623413 10.40725326538086 0
soldiers 14 1 8 12.82822322845459 11.125692367553711 0
that 14 2 4 7.425124168395996 7.689767360687256 3.435925006866455
the 14 3 3 6.62015962600708 7.658497333526611 0.03127002716064453
book 14 4 4 10.68847370147705 10.358602523803711 0
accused 14 5 7 10.946861267089844 7.883498191833496 2.475104331970215
jump 14 6 4 23.655370712280273 3.2008304595947266 4.6826677322387695
<unk> 14 7 5 8.793460845947266 5.057938098907471 0
The 15 0 3 3.901517629623413 10.40725326538086 0
soldiers 15 1 8 12.82822322845459 11.125692367553711 0
that 15 2 4 7.425124168395996 7.689767360687256 3.435925006866455
the 15 3 3 6.62015962600708 7.658497333526611 0.03127002716064453
book 15 4 4 10.68847370147705 10.358602523803711 0
accused 15 5 7 10.946861267089844 7.883498191833496 2.475104331970215
jumps 15 6 5 21.601680755615234 3.2008304595947266 4.6826677322387695
<unk> 15 7 5 8.228313446044922 5.63598108291626 0
The 16 0 3 3.901517629623413 10.40725326538086 0
officers 16 1 8 12.77912425994873 11.125692367553711 0
which 16 2 5 8.744119644165039 7.93211030960083 3.193582057952881
the 16 3 3 6.516629219055176 8.27031135559082 0
tables 16 4 6 14.7118501663208 10.10461711883545 0
accused 16 5 7 12.517757415771484 7.892148971557617 2.212468147277832
are 16 6 3 5.392254829406738 3.4165825843811035 4.475566387176514
<unk> 16 7 5 5.373225212097168 9.191717147827148 0
The 17 0 3 3.901517629623413 10.40725326538086 0
officers 17 1 8 12.77912425994873 11.125692367553711 0
which 17 2 5 8.744119644165039 7.93211030960083 3.193582057952881
the 17 3 3 6.516629219055176 8.27031135559082 0
tables 17 4 6 14.7118501663208 10.10461711883545 0
accused 17 5 7 12.517757415771484 7.892148971557617 2.212468147277832
is 17 6 2 7.083211898803711 3.4165825843811035 4.475566387176514
<unk> 17 7 5 5.937336444854736 8.546087265014648 0
The 18 0 3 3.901517629623413 10.40725326538086 0
cabinets 18 1 8 18.390396118164062 11.125692367553711 0
that 18 2 4 5.825407981872559 7.159737586975098 3.9659547805786133
the 18 3 3 6.433553218841553 7.579012393951416 0
door 18 4 4 10.562129020690918 10.905445098876953 0
accused 18 5 7 16.15416717529297 6.977354049682617 3.928091049194336
were 18 6 4 6.249685764312744 3.8749823570251465 3.1023716926574707
<unk> 18 7 5 5.370554447174072 9.195585250854492 0
The 19 0 3 3.901517629623413 10.40725326538086 0
cabinets 19 1 8 18.390396118164062 11.125692367553711 0
that 19 2 4 5.825407981872559 7.159737586975098 3.9659547805786133
the 19 3 3 6.433553218841553 7.579012393951416 0
door 19 4 4 10.562129020690918 10.905445098876953 0
accused 19 5 7 16.15416717529297 6.977354049682617 3.928091049194336
was 19 6 3 7.590919494628906 3.8749823570251465 3.1023716926574707
<unk> 19 7 5 5.473304748535156 9.086277961730957 0
The 20 0 3 3.901517629623413 10.40725326538086 0
key 20 1 3 12.049586296081543 11.125692367553711 0
which 20 2 5 11.838903427124023 9.56641960144043 1.5592727661132812
the 20 3 3 6.60825252532959 6.669107437133789 2.8973121643066406
reports 20 4 7 14.812193870544434 11.137737274169922 0
accused 20 5 7 12.241765975952148 6.542477130889893 4.595260143280029
has 20 6 3 10.3537015914917 2.873992919921875 3.6684842109680176
<unk> 20 7 5 7.977964878082275 7.337268352508545 0
The 21 0 3 3.901517629623413 10.40725326538086 0
key 21 1 3 12.049586296081543 11.125692367553711 0
which 21 2 5 11.838903427124023 9.56641960144043 1.5592727661132812
the 21 3 3 6.60825252532959 6.669107437133789 2.8973121643066406
reports 21 4 7 14.812193870544434 11.137737274169922 0
accused 21 5 7 12.241765975952148 6.542477130889893 4.595260143280029
have 21 6 4 8.862862586975098 2.873992919921875 3.6684842109680176
<unk> 21 7 5 8.37169361114502 7.376776695251465 0
The 22 0 3 3.901517629623413 10.40725326538086 0
reports 22 1 7 13.81673526763916 11.125692367553711 0
who 22 2 3 11.749871253967285 5.924306392669678 5.201385974884033
the 22 3 3 6.015050411224365 9.230144500732422 0
report 22 4 6 10.268138885498047 10.90007209777832 0
accused 22 5 7 9.291072845458984 8.064276695251465 2.8357954025268555
read 22 6 4 16.97292709350586 6.075829982757568 1.9884467124938965
<unk> 22 7 5 6.659073352813721 6.88370943069458 0
The 23 0 3 3.901517629623413 10.40725326538086 0
reports 23 1 7 13.81673526763916 11.125692367553711 0
who 23 2 3 11.749871253967285 5.924306392669678 5.201385974884033
the 23 3 3 6.015050411224365 9.230144500732422 0
report 23 4 6 10.268138885498047 10.90007209777832 0
accused 23 5 7 9.291072845458984 8.064276695251465 2.8357954025268555
reads 23 6 5 19.077051162719727 6.075829982757568 1.9884467124938965
<unk> 23 7 5 6.374640941619873 5.846531391143799 0.22929859161376953
The 24 0 3 3.901517629623413 10.40725326538086 0
report 24 1 6 11.23015308380127 11.125692367553711 0
which 24 2 5 7.992147922515869 8.271953582763672 2.853738784790039
the 24 3 3 5.693668365478516 8.851133346557617 0
blanket 24 4 7 17.90471649169922 10.165334701538086 0
accused 24 5 7 8.045186042785645 8.910579681396484 1.2547550201416016
has 24 6 3 9.688724517822266 3.6573703289031982 5.253209352493286
<unk> 24 7 5 6.746793270111084 7.6485114097595215 0
The 25 0 3 3.901517629623413 10.40725326538086 0
report 25 1 6 11.23015308380127 11.125692367553711 0
which 25 2 5 7.992147922515869 8.271953582763672 2.853738784790039
the 25 3 3 5.693668365478516 8.851133346557617 0
blanket 25 4 7 17.90471649169922 10.165334701538086 0
accused 25 5 7 8.045186042785645 8.910579681396484 1.2547550201416016
have 25 6 4 10.630084037780762 3.6573703289031982 5.253209352493286
<unk> 25 7 5 6.904323577880859 7.802878379821777 0
The 26 0 3 3.901517629623413 10.40725326538086 0
table 26 1 5 11.862316131591797 11.125692367553711 0
who 26 2 3 16.62259292602539 3.956921100616455 7.168771266937256
the 26 3 3 6.787468910217285 9.130122184753418 0
team 26 4 4 7.071798801422119 10.674626350402832 0
accused 26 5 7 13.097524642944336 7.782723426818848 2.8919029235839844
runs 26 6 4 18.172374725341797 4.845723628997803 2.936999797821045
<unk> 26 7 5 7.234663963317871 5.9553327560424805 0
The 27 0 3 3.901517629623413 10.40725326538086 0
table 27 1 5 11.862316131591797 11.125692367553711 0
who 27 2 3 16.62259292602539 3.956921100616455 7.168771266937256
the 27 3 3 6.787468910217285 9.130122184753418 0
team 27 4 4 7.071798801422119 10.674626350402832 0
accused 27 5 7 13.097524642944336 7.782723426818848 2.8919029235839844
run 27 6 3 18.736064910888672 4.845723628997803 2.936999797821045
<unk> 27 7 5 7.126438140869141 6.754969596862793 0
The 28 0 3 3.901517629623413 10.40725326538086 0
tables 28 1 6 14.983882904052734 11.125692367553711 0
that 28 2 4 4.788032054901123 7.271674156188965 3.854018211364746
the 28 3 3 5.115081310272217 7.799428939819336 0
chair 28 4 5 14.617603302001953 10.956503868103027 0
accused 28 5 7 13.277803421020508 7.506045818328857 3.45045804977417
run 28 6 3 19.109567642211914 2.9383022785186768 4.567743539810181
<unk> 28 7 5 8.104771614074707 6.29547119140625 0
The 29 0 3 3.901517629623413 10.40725326538086 0
tables 29 1 6 14.983882904052734 11.125692367553711 0
that 29 2 4 4.788032054901123 7.271674156188965 3.854018211364746
the 29 3 3 5.115081310272217 7.799428939819336 0
chair 29 4 5 14.617603302001953 10.956503868103027 0
accused 29 5 7 13.277803421020508 7.506045818328857 3.45045804977417
runs 29 6 4 19.327077865600586 2.9383022785186768 4.567743539810181
<unk> 29 7 5 7.453738689422607 5.999717712402344 0
The 30 0 3 3.901517629623413 10.40725326538086 0
key 30 1 3 12.049586296081543 11.125692367553711 0
which 30 2 5 11.838903427124023 9.56641960144043 1.5592727661132812
the 30 3 3 6.60825252532959 6.669107437133789 2.8973121643066406
blankets 30 4 8 20.083595275878906 11.137737274169922 0
accused 30 5 7 15.058365821838379 6.72359037399292 4.414146900177002
jumps 30 6 5 21.06760025024414 2.619168281555176 4.104422092437744
<unk> 30 7 5 8.191922187805176 6.189972877502441 0
The 31 0 3 3.901517629623413 10.40725326538086 0
key 31 1 3 12.049586296081543 11.125692367553711 0
which 31 2 5 11.838903427124023 9.56641960144043 1.5592727661132812
the 31 3 3 6.60825252532959 6.669107437133789 2.8973121643066406
blankets 31 4 8 20.083595275878906 11.137737274169922 0
accused 31 5 7 15.058365821838379 6.72359037399292 4.414146900177002
jump 31 6 4 22.034107208251953 2.619168281555176 4.104422092437744
<unk> 31 7 5 8.938302040100098 5.307586669921875 0
The 32 0 3 3.901517629623413 10.40725326538086 0
staff 32 1 5 12.295034408569336 11.125692367553711 0
that 32 2 4 7.969045639038086 8.916581153869629 2.209111213684082
the 32 3 3 5.448681354522705 9.438142776489258 0
officer 32 4 7 10.248340606689453 10.557381629943848 0
accused 32 5 7 9.71769905090332 8.474262237548828 2.0831193923950195
was 32 6 3 8.320266723632812 2.1129984855651855 6.361263751983643
<unk> 32 7 5 5.441529750823975 9.328621864318848 0
The 33 0 3 3.901517629623413 10.40725326538086 0
staff 33 1 5 12.295034408569336 11.125692367553711 0
that 33 2 4 7.969045639038086 8.916581153869629 2.209111213684082
the 33 3 3 5.448681354522705 9.438142776489258 0
officer 33 4 7 10.248340606689453 10.557381629943848 0
accused 33 5 7 9.71769905090332 8.474262237548828 2.0831193923950195
were 33 6 4 8.119068145751953 2.1129984855651855 6.361263751983643
<unk> 33 7 5 5.310368061065674 9.766236305236816 0
The 34 0 3 3.901517629623413 10.40725326538086 0
report 34 1 6 11.23015308380127 11.125692367553711 0
that 34 2 4 4.95435094833374 8.271953582763672 2.853738784790039
the 34 3 3 2.1881237030029297 8.853998184204102 0
soldier 34 4 7 14.215251922607422 10.508219718933105 0
accused 34 5 7 8.278532981872559 7.622000694274902 2.886219024658203
runs 34 6 4 17.91251564025879 5.7296648025512695 1.8923358917236328
<unk> 34 7 5 7.787621974945068 3.743546485900879 1.9861183166503906
The 35 0 3 3.901517629623413 10.40725326538086 0
report 35 1 6 11.23015308380127 11.125692367553711 0
that 35 2 4 4.95435094833374 8.271953582763672 2.853738784790039
the 35 3 3 2.1881237030029297 8.853998184204102 0
soldier 35 4 7 14.215251922607422 10.508219718933105 0
accused 35 5 7 8.278532981872559 7.622000694274902 2.886219024658203
run 35 6 3 19.28727149963379 5.7296648025512695 1.8923358917236328
<unk> 35 7 5 7.786873817443848 4.534722805023193 1.1949419975280762
The 36 0 3 3.901517629623413 10.40725326538086 0
doors 36 1 5 14.414457321166992 11.125692367553711 0
who 36 2 3 11.721735954284668 6.519386291503906 4.606306076049805
the 36 3 3 9.605208396911621 7.881889343261719 0
officer 36 4 7 11.125240325927734 10.659720420837402 0
accused 36 5 7 11.75717544555664 8.07935905456543 2.5803613662719727
read 36 6 4 17.8996524810791 3.686312675476074 4.3930463790893555
<unk> 36 7 5 7.345469951629639 6.815945625305176 0
The 37 0 3 3.901517629623413 10.40725326538086 0
doors 37 1 5 14.414457321166992 11.125692367553711 0
who 37 2 3 11.721735954284668 6.519386291503906 4.606306076049805
the 37 3 3 9.605208396911621 7.881889343261719 0
officer 37 4 7 11.125240325927734 10.659720420837402 0
accused 37 5 7 11.75717544555664 8.07935905456543 2.5803613662719727
reads 37 6 5 19.352001190185547 3.686312675476074 4.3930463790893555
<unk> 37 7 5 6.591258525848389 6.446678161621094 0
The 38 0 3 3.901517629623413 10.40725326538086 0
committee 38 1 9 10.965511322021484 11.125692367553711 0
that 38 2 4 7.887920379638672 8.725791931152344 2.399900436401367
the 38 3 3 5.322368144989014 9.5497407913208 0
soldier 38 4 7 15.657280921936035 9.822738647460938 0
accused 38 5 7 8.135564804077148 8.051772117614746 1.7709665298461914
is 38 6 2 7.60706901550293 3.2462942600250244 4.805477857589722
<unk> 38 7 5 6.099782943725586 8.712101936340332 0
The 39 0 3 3.901517629623413 10.40725326538086 0
committee 39 1 9 10.965511322021484 11.125692367553711 0
that 39 2 4 7.887920379638672 8.725791931152344 2.399900436401367
the 39 3 3 5.322368144989014 9.5497407913208 0
soldier 39 4 7 15.657280921936035 9.822738647460938 0
accused 39 5 7 8.135564804077148 8.051772117614746 1.7709665298461914
are 39 6 3 9.549939155578613 3.2462942600250244 4.805477857589722
<unk> 39 7 5 5.380831241607666 9.284246444702148 0
The 40 0 3 3.901517629623413 10.40725326538086 0
team 40 1 4 9.316719055175781 11.125692367553711 0
who 40 2 3 8.301730155944824 8.400066375732422 2.725625991821289
the 40 3 3 11.028242111206055 8.375924110412598 0.02414226531982422
officers 40 4 8 14.145055770874023 8.852991104125977 0
accused 40 5 7 10.787886619567871 8.881963729858398 0
has 40 6 3 9.960075378417969 3.3033642768859863 5.578599452972412
<unk> 40 7 5 7.306766986846924 8.076481819152832 0
The 41 0 3 3.901517629623413 10.40725326538086 0
team 41 1 4 9.316719055175781 11.125692367553711 0
who 41 2 3 8.301730155944824 8.400066375732422 2.725625991821289
the 41 3 3 11.028242111206055 8.375924110412598 0.02414226531982422
officers 41 4 8 14.145055770874023 8.852991104125977 0
accused 41 5 7 10.787886619567871 8.881963729858398 0
have 41 6 4 8.183769226074219 3.3033642768859863 5.578599452972412
<unk> 41 7 5 7.547077655792236 8.0484037399292 0
The 42 0 3 3.901517629623413 10.40725326538086 0
tables 42 1 6 14.983882904052734 11.125692367553711 0
that 42 2 4 4.788032054901123 7.271674156188965 3.854018211364746
the 42 3 3 5.115081310272217 7.799428939819336 0
reports 42 4 7 14.539217948913574 10.956503868103027 0
accused 42 5 7 12.744175910949707 6.968403339385986 3.988100528717041
have 42 6 4 6.739171028137207 3.0100655555725098 3.9583377838134766
<unk> 42 7 5 7.11002779006958 7.996224880218506 0
The 43 0 3 3.901517629623413 10.40725326538086 0
tables 43 1 6 14.983882904052734 11.125692367553711 0
that 43 2 4 4.788032054901123 7.271674156188965 3.854018211364746
the 43 3 3 5.115081310272217 7.799428939819336 0
reports 43 4 7 14.539217948913574 10.956503868103027 0
accused 43 5 7 12.744175910949707 6.968403339385986 3.988100528717041
has 43 6 3 10.02799129486084 3.0100655555725098 3.9583377838134766
<unk> 43 7 5 6.7775678634643555 7.952156066894531 0
The 44 0 3 3.901517629623413 10.40725326538086 0
book 44 1 4 8.561741828918457 11.125692367553711 0
who 44 2 3 15.145732879638672 7.014344215393066 4.1113481521606445
the 44 3 3 9.509241104125977 8.43885612487793 0
reports 44 4 7 13.958173751831055 9.421395301818848 0
accused 44 5 7 9.819768905639648 7.219346046447754 2.2020492553710938
writes 44 6 6 18.698177337646484 3.541354179382324 3.6779918670654297
<unk> 44 7 5 8.255932807922363 5.736861228942871 0
The 45 0 3 3.901517629623413 10.40725326538086 0
book 45 1 4 8.561741828918457 11.125692367553711 0
who 45 2 3 15.145732879638672 7.014344215393066 4.1113481521606445
the 45 3 3 9.509241104125977 8.43885612487793 0
reports 45 4 7 13.958173751831055 9.421395301818848 0
accused 45 5 7 9.819768905639648 7.219346046447754 2.2020492553710938
write 45 6 5 14.920656204223633 3.541354179382324 3.6779918670654297
<unk> 45 7 5 8.118748664855957 5.570138454437256 0
The 46 0 3 3.901517629623413 10.40725326538086 0
table 46 1 5 11.862316131591797 11.125692367553711 0
who 46 2 3 16.62259292602539 3.956921100616455 7.168771266937256
the 46 3 3 6.787468910217285 9.130122184753418 0
doors 46 4 5 15.051900863647461 10.674626350402832 0
accused 46 5 7 17.0725040435791 7.693546295166016 2.9810800552368164
has 46 6 3 9.45494270324707 2.8758885860443115 4.817657709121704
<unk> 46 7 5 7.110806465148926 7.609743595123291 0
The 47 0 3 3.901517629623413 10.40725326538086 0
table 47 1 5 11.862316131591797 11.125692367553711 0
who 47 2 3 16.62259292602539 3.956921100616455 7.168771266937256
the 47 3 3 6.787468910217285 9.130122184753418 0
doors 47 4 5 15.051900863647461 10.674626350402832 0
accused 47 5 7 17.0725040435791 7.693546295166016 2.9810800552368164
have 47 6 4 9.335875511169434 2.8758885860443115 4.817657709121704
<unk> 47 7 5 7.4804301261901855 7.598622798919678 0
The 48 0 3 3.901517629623413 10.40725326538086 0
tables 48 1 6 14.983882904052734 11.125692367553711 0
who 48 2 3 10.827666282653809 7.271674156188965 3.854018211364746
the 48 3 3 8.022514343261719 8.028885841369629 0
staff 48 4 5 10.145062446594238 10.750185012817383 0
accused 48 5 7 12.333230972290039 8.813862800598145 1.9363222122192383
jump 48 6 4 20.981029510498047 3.3770194053649902 5.436843395233154
<unk> 48 7 5 6.854503154754639 6.809015274047852 0
The 49 0 3 3.901517629623413 10.40725326538086 0
tables 49 1 6 14.983882904052734 11.125692367553711 0
who 49 2 3 10.827666282653809 7.271674156188965 3.854018211364746
the 49 3 3 8.022514343261719 8.028885841369629 0
staff 49 4 5 10.145062446594238 10.750185012817383 0
accused 49 5 7 12.333230972290039 8.813862800598145 1.9363222122192383
jumps 49 6 5 19.336957931518555 3.3770194053649902 5.436843395233154
<unk> 49 7 5 7.461331844329834 6.2674784660339355 0
The 50 0 3 3.901517629623413 10.40725326538086 0
reports 50 1 7 13.81673526763916 11.125692367553711 0
which 50 2 5 7.32298469543457 5.924306392669678 5.201385974884033
the 50 3 3 3.895345449447632 9.44504451751709 0
soldier 50 4 7 13.214118003845215 10.796455383300781 0
accused 50 5 7 7.655170917510986 8.487831115722656 2.308624267578125
write 50 6 5 16.6364688873291 4.7401885986328125 3.7476425170898438
<unk> 50 7 5 8.789653778076172 4.711227893829346 0.028960704803466797
The 51 0 3 3.901517629623413 10.40725326538086 0
reports 51 1 7 13.81673526763916 11.125692367553711 0
which 51 2 5 7.32298469543457 5.924306392669678 5.201385974884033
the 51 3 3 3.895345449447632 9.44504451751709 0
soldier 51 4 7 13.214118003845215 10.796455383300781 0
accused 51 5 7 7.655170917510986 8.487831115722656 2.308624267578125
writes 51 6 6 18.801223754882812 4.7401885986328125 3.7476425170898438
<unk> 51 7 5 8.306828498840332 5.039304733276367 0
The 52 0 3 3.901517629623413 10.40725326538086 0
chairs 52 1 6 17.12388801574707 11.125692367553711 0
who 52 2 3 10.037683486938477 6.923425197601318 4.202267169952393
the 52 3 3 8.442878723144531 8.17764949798584 0
chairs 52 4 6 14.939610481262207 10.649688720703125 0
accused 52 5 7 15.791752815246582 6.648550510406494 4.001138210296631
speak 52 6 5 14.442300796508789 1.942650556564331 4.705899953842163
<unk> 52 7 5 10.146746635437012 2.5712103843688965 0
The 53 0 3 3.901517629623413 10.40725326538086 0
chairs 53 1 6 17.12388801574707 11.125692367553711 0
who 53 2 3 10.037683486938477 6.923425197601318 4.202267169952393
the 53 3 3 8.442878723144531 8.17764949798584 0
chairs 53 4 6 14.939610481262207 10.649688720703125 0
accused 53 5 7 15.791752815246582 6.648550510406494 4.001138210296631
speaks 53 6 6 19.77434730529785 1.942650556564331 4.705899953842163
<unk> 53 7 5 10.799304962158203 2.239454746246338 0
The 54 0 3 3.901517629623413 10.40725326538086 0
team 54 1 4 9.316719055175781 11.125692367553711 0
who 54 2 3 8.301730155944824 8.400066375732422 2.725625991821289
the 54 3 3 11.028242111206055 8.375924110412598 0.02414226531982422
door 54 4 4 15.536439895629883 8.852991104125977 0
accused 54 5 7 14.981206893920898 6.851737022399902 2.001254081726074
was 54 6 3 8.719911575317383 2.3751275539398193 4.476609468460083
<unk> 54 7 5 5.460957050323486 9.457942008972168 0
The 55 0 3 3.901517629623413 10.40725326538086 0
team 55 1 4 9.316719055175781 11.125692367553711 0
who 55 2 3 8.301730155944824 8.400066375732422 2.725625991821289
the 55 3 3 11.028242111206055 8.375924110412598 0.02414226531982422
door 55 4 4 15.536439895629883 8.852991104125977 0
accused 55 5 7 14.981206893920898 6.851737022399902 2.001254081726074
were 55 6 4 9.727877616882324 2.3751275539398193 4.476609468460083
<unk> 55 7 5 5.299984455108643 9.477904319763184 0
The 56 0 3 3.901517629623413 10.40725326538086 0
soldiers 56 1 8 12.82822322845459 11.125692367553711 0
who 56 2 3 5.063513278961182 7.689767360687256 3.435925006866455
the 56 3 3 11.940213203430176 7.69236421585083 0
soldiers 56 4 8 7.492419242858887 9.988736152648926 0
accused 56 5 7 10.989585876464844 7.843199729919434 2.145536422729492
jump 56 6 4 22.978649139404297 3.0489072799682617 4.794292449951172
<unk> 56 7 5 8.144120216369629 5.767268180847168 0
The 57 0 3 3.901517629623413 10.40725326538086 0
soldiers 57 1 8 12.82822322845459 11.125692367553711 0
who 57 2 3 5.063513278961182 7.689767360687256 3.435925006866455
the 57 3 3 11.940213203430176 7.69236421585083 0
soldiers 57 4 8 7.492419242858887 9.988736152648926 0
accused 57 5 7 10.989585876464844 7.843199729919434 2.145536422729492
jumps 57 6 5 21.426105499267578 3.0489072799682617 4.794292449951172
<unk> 57 7 5 8.13341999053955 5.906430244445801 0
The 58 0 3 3.901517629623413 10.40725326538086 0
report 58 1 6 11.23015308380127 11.125692367553711 0
which 58 2 5 7.992147922515869 8.271953582763672 2.853738784790039
the 58 3 3 5.693668365478516 8.851133346557617 0
team 58 4 4 7.443985462188721 10.165334701538086 0
accused 58 5 7 7.063327312469482 8.345687866210938 1.8196468353271484
runs 58 6 4 20.694425582885742 5.492710590362549 2.8529772758483887
